id,session_id,profile_id,game_id,game_version,n_events,n_errors,n_hints,completion_seconds,features,skill_scores,quality_flags,created_at,updated_at
d98b972e-b661-4caf-a0f4-1265b2871241,654c5906-9e0e-4b37-bf9a-e7c79669904b,e49113fa-06f0-4262-9249-d6da2dc5a5c8,triage,v1,26,3,0,46,"{'accuracy': 0.625, 'score_total': 5, 'turns_total': 8, 'strategy_entropy': 0.9002560512685369, 'switch_after_win_rate': 0.4, 'decision_latency_sd_ms': 2526.858622875447, 'switch_after_loss_rate': 0, 'decision_latency_mean_ms': 5253.25}",{'planning_prioritization': 0.5361103256254393},"{'low_data': False, 'n_events': 26, 'n_actions': 8, 'rt_valid_n': 8, 'has_run_end': True}",2026-03-19T20:55:38.935241+00:00,2026-03-19T20:55:38.902+00:00
4ec221d9-4a03-4e74-b05d-79f9ccf11e4c,72247563-cbdb-452e-b7e5-d36c7507bafd,e49113fa-06f0-4262-9249-d6da2dc5a5c8,gonogo,v1,62,44,0,84,"{'rt_trend': None, 'miss_rate': 0.9777777777777777, 'mean_rt_go': 68, 'final_score': 66, 'go_accuracy': 0.022222222222222223, 'data_quality': 'warn', 'fatigue_drop': -0.041666666666666664, 'nogo_accuracy': 1, 'rt_variability': None, 'false_alarm_rate': 0, 'post_error_slowing': None, 'inhibition_index_01': 1, 'impulsivity_index_01': 0}",{'self_control_inhibition': 1},"{'n_go': 45, 'n_nogo': 15, 'low_data': False, 'n_events': 62, 'n_actions': 60, 'has_run_end': True, 'data_quality': 'warn', 'rt_valid_go_n': 1}",2026-03-19T20:57:12.288006+00:00,2026-03-19T20:57:12.264+00:00
60870f2f-446d-4aac-a687-ed04100d6030,71040c8d-fbb9-40ba-a2b2-f3d405ea201f,e49113fa-06f0-4262-9249-d6da2dc5a5c8,negotiation,v1,26,0,0,197,"{'oi_01': 0.7083333333333334, 'oi_sum': 2.5, 'sdi_01': 0.7000000000000001, 'sri_01': 0.15, 'sdi_sum': 4.2, 'sri_sum': 0.8999999999999999, 'rt_sd_ms': 4105.809769907352, 'n_actions': 12, 'n_invalid': 0, 'n_missing': 0, 'mean_rt_ms': 18312.666666666668, 'final_score': 73, 'data_quality': 'ok', 'n_turns_expected': 6}","{'social_risk_01': 0.15, 'strategic_depth_01': 0.7000000000000001, 'negotiation_skill_01': 0.7329166666666668, 'cooperative_orientation_01': 0.7083333333333334}","{'low_data': False, 'n_events': 26, 'n_actions': 12, 'n_expected': 6, 'rt_valid_n': 6, 'has_run_end': True, 'data_quality': 'ok', 'invalid_actions': 0, 'missing_actions': 0}",2026-03-19T21:00:37.896948+00:00,2026-03-19T21:00:37.856+00:00
88560634-22b2-48ef-8535-9000e50a794f,28237606-f1b2-4f92-955a-1ba7701284ff,6a87712e-0cdb-4d4f-a686-fb5f5e347f03,triage,v1,26,4,0,56,"{'accuracy': 0.5, 'score_total': 4, 'turns_total': 8, 'strategy_entropy': 0.9002560512685369, 'switch_after_win_rate': 0.5, 'decision_latency_sd_ms': 2349.9325674215784, 'switch_after_loss_rate': 0.3333333333333333, 'decision_latency_mean_ms': 6159.25}",{'planning_prioritization': 0.4361103256254393},"{'low_data': False, 'n_events': 26, 'n_actions': 8, 'rt_valid_n': 8, 'has_run_end': True}",2026-03-20T10:29:24.043996+00:00,2026-03-20T10:29:24.009+00:00
e1cf3693-32b4-49e3-b184-433f07f27073,7e177387-2bce-4dd7-8392-9bd3500856b9,87dacf52-8849-4a79-92c9-6e0812e935cb,triage,v1,26,1,0,43,"{'accuracy': 0.875, 'score_total': 7, 'turns_total': 8, 'strategy_entropy': 0.9743147528693494, 'switch_after_win_rate': 0.6666666666666666, 'decision_latency_sd_ms': 1887.3926412230333, 'switch_after_loss_rate': 1, 'decision_latency_mean_ms': 5006.875}",{'planning_prioritization': 0.7226280985714171},"{'low_data': False, 'n_events': 26, 'n_actions': 8, 'rt_valid_n': 8, 'has_run_end': True}",2026-03-20T12:16:29.978232+00:00,2026-03-20T12:16:29.951+00:00
d9299cf1-4af1-43da-8505-10fe809a2291,4a63d8d1-a985-40ce-8906-33721e5be055,87dacf52-8849-4a79-92c9-6e0812e935cb,gonogo,v1,62,37,0,76,"{'rt_trend': 0.04551584625758604, 'miss_rate': 0.6666666666666666, 'mean_rt_go': 282.4, 'final_score': 50, 'go_accuracy': 0.3333333333333333, 'data_quality': 'ok', 'fatigue_drop': -0.26785714285714285, 'nogo_accuracy': 0.5333333333333333, 'rt_variability': 17.983325610131182, 'false_alarm_rate': 0.4666666666666667, 'post_error_slowing': -3.444444444444457, 'inhibition_index_01': 0.5333333333333333, 'impulsivity_index_01': 0.4666666666666667}",{'self_control_inhibition': 0.5333333333333333},"{'n_go': 45, 'n_nogo': 15, 'low_data': False, 'n_events': 62, 'n_actions': 60, 'has_run_end': True, 'data_quality': 'ok', 'rt_valid_go_n': 15}",2026-03-20T12:21:37.471638+00:00,2026-03-20T12:21:37.415+00:00
a5083fd3-135f-4f1d-8550-993a924f284c,2ec8e5c8-0903-456b-b91a-30412d9f1d7a,87dacf52-8849-4a79-92c9-6e0812e935cb,negotiation,v1,26,0,0,353,"{'oi_01': 0.5499999999999999, 'oi_sum': 0.6000000000000001, 'sdi_01': 0.6333333333333333, 'sri_01': 0.3166666666666667, 'sdi_sum': 3.8, 'sri_sum': 1.9000000000000001, 'rt_sd_ms': 5854.626560820653, 'n_actions': 12, 'n_invalid': 0, 'n_missing': 0, 'mean_rt_ms': 20700.166666666668, 'final_score': 61, 'data_quality': 'ok', 'n_turns_expected': 6}","{'social_risk_01': 0.3166666666666667, 'strategic_depth_01': 0.6333333333333333, 'negotiation_skill_01': 0.6141666666666666, 'cooperative_orientation_01': 0.5499999999999999}","{'low_data': False, 'n_events': 26, 'n_actions': 12, 'n_expected': 6, 'rt_valid_n': 6, 'has_run_end': True, 'data_quality': 'ok', 'invalid_actions': 0, 'missing_actions': 0}",2026-03-20T12:27:52.962879+00:00,2026-03-20T12:27:52.935+00:00
3214c269-391a-4899-a301-662d2992d749,fbb93bdb-304e-4570-b31e-52e0dbcedd2d,26a5f927-88d3-4be4-a444-4b6eacb26e73,triage,v1,26,2,0,37,"{'accuracy': 0.75, 'score_total': 6, 'turns_total': 8, 'strategy_entropy': 0.9743147528693494, 'switch_after_win_rate': 0.6666666666666666, 'decision_latency_sd_ms': 1724.9982194607787, 'switch_after_loss_rate': 0, 'decision_latency_mean_ms': 4300}",{'planning_prioritization': 0.6226280985714171},"{'low_data': False, 'n_events': 26, 'n_actions': 8, 'rt_valid_n': 8, 'has_run_end': True}",2026-03-20T19:53:09.027107+00:00,2026-03-20T19:53:08.998+00:00
793c830f-5815-4cb9-9a01-2a2c583bb920,5d3a3623-257f-4c1f-8555-763e6a87af61,26a5f927-88d3-4be4-a444-4b6eacb26e73,gonogo,v1,62,40,0,83,"{'rt_trend': -0.23839250877877488, 'miss_rate': 0.8666666666666667, 'mean_rt_go': 299.8333333333333, 'final_score': 66, 'go_accuracy': 0.13333333333333333, 'data_quality': 'warn', 'fatigue_drop': 0.03, 'nogo_accuracy': 0.9333333333333333, 'rt_variability': 7.082843120291926, 'false_alarm_rate': 0.06666666666666667, 'post_error_slowing': 3.5, 'inhibition_index_01': 0.9333333333333333, 'impulsivity_index_01': 0.06666666666666667}",{'self_control_inhibition': 0.9333333333333333},"{'n_go': 45, 'n_nogo': 15, 'low_data': False, 'n_events': 62, 'n_actions': 60, 'has_run_end': True, 'data_quality': 'warn', 'rt_valid_go_n': 6}",2026-03-20T19:55:26.757068+00:00,2026-03-20T19:55:26.733+00:00
143d1d03-dd08-4aea-bac0-77430449e6f4,48ea9e30-8047-4c04-a076-785176eeb65b,26a5f927-88d3-4be4-a444-4b6eacb26e73,negotiation,v1,26,0,0,33,"{'oi_01': 0.7166666666666667, 'oi_sum': 2.5999999999999996, 'sdi_01': 0.7999999999999999, 'sri_01': 0.11666666666666665, 'sdi_sum': 4.8, 'sri_sum': 0.7, 'rt_sd_ms': 2247.34676155387, 'n_actions': 12, 'n_invalid': 0, 'n_missing': 0, 'mean_rt_ms': 3403.3333333333335, 'final_score': 79, 'data_quality': 'ok', 'n_turns_expected': 6}","{'social_risk_01': 0.11666666666666665, 'strategic_depth_01': 0.7999999999999999, 'negotiation_skill_01': 0.7875, 'cooperative_orientation_01': 0.7166666666666667}","{'low_data': False, 'n_events': 26, 'n_actions': 12, 'n_expected': 6, 'rt_valid_n': 6, 'has_run_end': True, 'data_quality': 'ok', 'invalid_actions': 0, 'missing_actions': 0}",2026-03-20T19:57:36.266129+00:00,2026-03-20T19:57:36.245+00:00
dcc98d79-4e30-45db-801d-8f2935d03f5e,70320a28-08d0-44de-b6f0-ea1250dddb79,e65cb490-820e-4949-99df-03100b2ab9c4,triage,v1,26,4,0,63,"{'accuracy': 0.5, 'score_total': 4, 'turns_total': 8, 'strategy_entropy': 0.6615632381579821, 'switch_after_win_rate': 0.5, 'decision_latency_sd_ms': 2440.1432481369966, 'switch_after_loss_rate': 0.6666666666666666, 'decision_latency_mean_ms': 7462.75}",{'planning_prioritization': 0.4795638379468664},"{'low_data': False, 'n_events': 26, 'n_actions': 8, 'rt_valid_n': 8, 'has_run_end': True}",2026-03-21T17:29:42.215015+00:00,2026-03-21T17:29:42.187+00:00
061653ea-2be2-49dd-af4c-f76877b4b97a,282bca51-206d-4a45-a8a7-b35dad502c8f,e65cb490-820e-4949-99df-03100b2ab9c4,gonogo,v1,62,45,0,80,"{'rt_trend': None, 'miss_rate': 0.9777777777777777, 'mean_rt_go': 298, 'final_score': 62, 'go_accuracy': 0.022222222222222223, 'data_quality': 'warn', 'fatigue_drop': -0.04, 'nogo_accuracy': 0.9333333333333333, 'rt_variability': None, 'false_alarm_rate': 0.06666666666666667, 'post_error_slowing': None, 'inhibition_index_01': 0.9333333333333333, 'impulsivity_index_01': 0.06666666666666667}",{'self_control_inhibition': 0.9333333333333333},"{'n_go': 45, 'n_nogo': 15, 'low_data': False, 'n_events': 62, 'n_actions': 60, 'has_run_end': True, 'data_quality': 'warn', 'rt_valid_go_n': 1}",2026-03-21T17:31:31.738415+00:00,2026-03-21T17:31:31.693+00:00
f77f547d-9ee0-45ad-964a-17dca303f18e,62c249cb-3ae7-463e-a864-ac501ca31a76,e65cb490-820e-4949-99df-03100b2ab9c4,negotiation,v1,26,0,0,314,"{'oi_01': 0.7166666666666667, 'oi_sum': 2.5999999999999996, 'sdi_01': 0.7999999999999999, 'sri_01': 0.11666666666666665, 'sdi_sum': 4.8, 'sri_sum': 0.7, 'rt_sd_ms': 15503.910225058278, 'n_actions': 12, 'n_invalid': 0, 'n_missing': 0, 'mean_rt_ms': 26315.333333333332, 'final_score': 79, 'data_quality': 'ok', 'n_turns_expected': 6}","{'social_risk_01': 0.11666666666666665, 'strategic_depth_01': 0.7999999999999999, 'negotiation_skill_01': 0.7875, 'cooperative_orientation_01': 0.7166666666666667}","{'low_data': False, 'n_events': 26, 'n_actions': 12, 'n_expected': 6, 'rt_valid_n': 6, 'has_run_end': True, 'data_quality': 'ok', 'invalid_actions': 0, 'missing_actions': 0}",2026-03-21T17:37:01.363202+00:00,2026-03-21T17:37:01.31+00:00
3cb2fd38-6ff6-49d7-826c-b43ef91d13c7,df6a2afc-aff6-4f8e-85d7-d356de1b0435,595c6330-7545-4bde-ba3b-9a258c98771a,triage,v1,26,2,0,75,"{'accuracy': 0.75, 'score_total': 6, 'turns_total': 8, 'strategy_entropy': 0.9002560512685369, 'switch_after_win_rate': 0.8, 'decision_latency_sd_ms': 4342.031731064552, 'switch_after_loss_rate': 0, 'decision_latency_mean_ms': 8853.125}",{'planning_prioritization': 0.6361103256254393},"{'low_data': False, 'n_events': 26, 'n_actions': 8, 'rt_valid_n': 8, 'has_run_end': True}",2026-03-22T11:09:34.056526+00:00,2026-03-22T11:09:34.034+00:00
56b9238e-cede-4310-990a-a79c009955a2,ebcd8be4-6524-481b-b4a2-bd4357427255,595c6330-7545-4bde-ba3b-9a258c98771a,gonogo,v1,62,44,0,81,"{'rt_trend': None, 'miss_rate': 0.9555555555555556, 'mean_rt_go': 299, 'final_score': 63, 'go_accuracy': 0.044444444444444446, 'data_quality': 'warn', 'fatigue_drop': -0.005952380952380952, 'nogo_accuracy': 0.9333333333333333, 'rt_variability': 0, 'false_alarm_rate': 0.06666666666666667, 'post_error_slowing': None, 'inhibition_index_01': 0.9333333333333333, 'impulsivity_index_01': 0.06666666666666667}",{'self_control_inhibition': 0.9333333333333333},"{'n_go': 45, 'n_nogo': 15, 'low_data': False, 'n_events': 62, 'n_actions': 60, 'has_run_end': True, 'data_quality': 'warn', 'rt_valid_go_n': 2}",2026-03-22T11:11:04.908218+00:00,2026-03-22T11:11:04.886+00:00
2f4689dd-3c73-479e-94f3-8104c0e888ec,0d43f489-e0c3-4468-b318-0d7175e7ed3a,595c6330-7545-4bde-ba3b-9a258c98771a,negotiation,v1,26,0,0,26,"{'oi_01': 0.7166666666666667, 'oi_sum': 2.5999999999999996, 'sdi_01': 0.7999999999999999, 'sri_01': 0.11666666666666665, 'sdi_sum': 4.8, 'sri_sum': 0.7, 'rt_sd_ms': 727.8066822080343, 'n_actions': 12, 'n_invalid': 0, 'n_missing': 0, 'mean_rt_ms': 1436.8333333333333, 'final_score': 79, 'data_quality': 'ok', 'n_turns_expected': 6}","{'social_risk_01': 0.11666666666666665, 'strategic_depth_01': 0.7999999999999999, 'negotiation_skill_01': 0.7875, 'cooperative_orientation_01': 0.7166666666666667}","{'low_data': False, 'n_events': 26, 'n_actions': 12, 'n_expected': 6, 'rt_valid_n': 6, 'has_run_end': True, 'data_quality': 'ok', 'invalid_actions': 0, 'missing_actions': 0}",2026-03-22T11:14:16.027999+00:00,2026-03-22T11:14:16.004+00:00
fd3b5793-f598-4b48-bb3c-22a53e748047,0056a300-9aec-49ca-b3f6-2b4d19dc20a9,3dc5e1ad-417f-4959-b6d4-b8310ccfe7e8,triage,v1,26,2,0,67,"{'accuracy': 0.75, 'score_total': 6, 'turns_total': 8, 'strategy_entropy': 1.0821955300387671, 'switch_after_win_rate': 0.4, 'decision_latency_sd_ms': 6056.837799132481, 'switch_after_loss_rate': 1, 'decision_latency_mean_ms': 8010.875}",{'planning_prioritization': 0.6029886355356985},"{'low_data': False, 'n_events': 26, 'n_actions': 8, 'rt_valid_n': 8, 'has_run_end': True}",2026-03-22T12:58:39.702241+00:00,2026-03-22T12:58:39.674+00:00
12b72faf-d7db-4025-a41d-b5aa7b8045dc,3340645c-6c79-47f5-9ee5-58ea7797fe1d,3dc5e1ad-417f-4959-b6d4-b8310ccfe7e8,gonogo,v1,62,38,0,79,"{'rt_trend': -0.12003311258278143, 'miss_rate': 0.7111111111111111, 'mean_rt_go': 272.3076923076923, 'final_score': 52, 'go_accuracy': 0.28888888888888886, 'data_quality': 'ok', 'fatigue_drop': -0.27380952380952384, 'nogo_accuracy': 0.6, 'rt_variability': 31.151202800171873, 'false_alarm_rate': 0.4, 'post_error_slowing': -9.333333333333314, 'inhibition_index_01': 0.6, 'impulsivity_index_01': 0.4}",{'self_control_inhibition': 0.6},"{'n_go': 45, 'n_nogo': 15, 'low_data': False, 'n_events': 62, 'n_actions': 60, 'has_run_end': True, 'data_quality': 'ok', 'rt_valid_go_n': 13}",2026-03-22T13:00:44.099349+00:00,2026-03-22T13:00:44.048+00:00
18137f46-6ebd-44a8-9681-ec3b4df46e98,4fad8740-fd10-4f34-a237-30a23c56cd73,c7da3d85-733e-494d-a923-883989657a16,triage,v1,26,3,0,42,"{'accuracy': 0.625, 'score_total': 5, 'turns_total': 8, 'strategy_entropy': 1.0397207708399179, 'switch_after_win_rate': 0.75, 'decision_latency_sd_ms': 1258.0811920199292, 'switch_after_loss_rate': 0.6666666666666666, 'decision_latency_mean_ms': 4674.5}",{'planning_prioritization': 0.5107210739285628},"{'low_data': False, 'n_events': 26, 'n_actions': 8, 'rt_valid_n': 8, 'has_run_end': True}",2026-03-22T13:01:35.110417+00:00,2026-03-22T13:01:35.086+00:00
da7c3248-aadd-44f5-a817-ff1a1612a76d,2203987b-16c8-47d6-a2bb-753552c20a5e,1558ec2a-0c1a-4002-a5f4-effd86a11352,triage,v1,26,7,0,12,"{'accuracy': 0.125, 'score_total': 1, 'turns_total': 8, 'strategy_entropy': 0.9002560512685369, 'switch_after_win_rate': 0, 'decision_latency_sd_ms': 463.724055878062, 'switch_after_loss_rate': 0.5714285714285714, 'decision_latency_mean_ms': 737.5}",{'planning_prioritization': 0.1361103256254393},"{'low_data': False, 'n_events': 26, 'n_actions': 8, 'rt_valid_n': 8, 'has_run_end': True}",2026-03-24T16:52:27.627459+00:00,2026-03-24T16:52:27.588+00:00
9f3b0308-348e-4181-8cdc-41aab9dc05e8,68e74cd3-5434-4ee8-8865-e52bca94208e,c7da3d85-733e-494d-a923-883989657a16,gonogo,v1,62,37,0,84,"{'rt_trend': 0.03360425132854017, 'miss_rate': 0.7777777777777778, 'mean_rt_go': 277.5, 'final_score': 65, 'go_accuracy': 0.2222222222222222, 'data_quality': 'ok', 'fatigue_drop': -0.3273809523809524, 'nogo_accuracy': 0.8666666666666667, 'rt_variability': 17.219175357722563, 'false_alarm_rate': 0.13333333333333333, 'post_error_slowing': -6.600000000000023, 'inhibition_index_01': 0.8666666666666667, 'impulsivity_index_01': 0.13333333333333333}",{'self_control_inhibition': 0.8666666666666667},"{'n_go': 45, 'n_nogo': 15, 'low_data': False, 'n_events': 62, 'n_actions': 60, 'has_run_end': True, 'data_quality': 'ok', 'rt_valid_go_n': 10}",2026-03-22T13:03:04.716081+00:00,2026-03-22T13:03:04.661+00:00
6b31e110-7eae-4c48-becb-014a9f2a30b1,4ba3ea81-171e-4c90-97af-0326b039bf63,3dc5e1ad-417f-4959-b6d4-b8310ccfe7e8,negotiation,v1,26,0,0,204,"{'oi_01': 0.5666666666666667, 'oi_sum': 0.8, 'sdi_01': 0.6333333333333333, 'sri_01': 0.2833333333333333, 'sdi_sum': 3.8, 'sri_sum': 1.7, 'rt_sd_ms': 17637.07858367328, 'n_actions': 12, 'n_invalid': 0, 'n_missing': 0, 'mean_rt_ms': 20757.166666666668, 'final_score': 63, 'data_quality': 'ok', 'n_turns_expected': 6}","{'social_risk_01': 0.2833333333333333, 'strategic_depth_01': 0.6333333333333333, 'negotiation_skill_01': 0.6266666666666666, 'cooperative_orientation_01': 0.5666666666666667}","{'low_data': False, 'n_events': 26, 'n_actions': 12, 'n_expected': 6, 'rt_valid_n': 6, 'has_run_end': True, 'data_quality': 'ok', 'invalid_actions': 0, 'missing_actions': 0}",2026-03-22T13:04:19.01066+00:00,2026-03-22T13:04:18.991+00:00
0e22736a-9b40-42b6-92c8-e7fe33706658,561553b8-c449-4080-aedf-66e0e4b1e119,c7da3d85-733e-494d-a923-883989657a16,negotiation,v1,26,0,0,120,"{'oi_01': 0.47500000000000003, 'oi_sum': -0.29999999999999993, 'sdi_01': 0.4666666666666666, 'sri_01': 0.5, 'sdi_sum': 2.8, 'sri_sum': 3, 'rt_sd_ms': 3517.577101737312, 'n_actions': 12, 'n_invalid': 0, 'n_missing': 0, 'mean_rt_ms': 9284.333333333334, 'final_score': 48, 'data_quality': 'ok', 'n_turns_expected': 6}","{'social_risk_01': 0.5, 'strategic_depth_01': 0.4666666666666666, 'negotiation_skill_01': 0.47624999999999995, 'cooperative_orientation_01': 0.47500000000000003}","{'low_data': False, 'n_events': 26, 'n_actions': 12, 'n_expected': 6, 'rt_valid_n': 6, 'has_run_end': True, 'data_quality': 'ok', 'invalid_actions': 0, 'missing_actions': 0}",2026-03-22T13:05:09.437069+00:00,2026-03-22T13:05:09.374+00:00
50bdab95-4c78-4542-adb3-fab7c98cca1b,ec0784ca-f78b-42ad-a6fc-45b1262cde0c,3724106d-c278-445d-a552-85b801043977,triage,v1,26,2,0,81,"{'accuracy': 0.75, 'score_total': 6, 'turns_total': 8, 'strategy_entropy': 0.6615632381579821, 'switch_after_win_rate': 0.8, 'decision_latency_sd_ms': 8054.58437231334, 'switch_after_loss_rate': 1, 'decision_latency_mean_ms': 9501.375}",{'planning_prioritization': 0.6795638379468665},"{'low_data': False, 'n_events': 26, 'n_actions': 8, 'rt_valid_n': 8, 'has_run_end': True}",2026-03-22T13:13:27.065281+00:00,2026-03-22T13:13:27.033+00:00
e7aae46c-f9f8-4673-a8ca-e5be7d7e9b00,cb13eb11-47ea-4aaa-b9e5-9200c787f3f1,c12fc0b8-9ef2-4fb5-ab9f-b87bacc66536,triage,v1,26,3,0,41,"{'accuracy': 0.625, 'score_total': 5, 'turns_total': 8, 'strategy_entropy': 0.9743147528693494, 'switch_after_win_rate': 0.75, 'decision_latency_sd_ms': 1888.7727638790825, 'switch_after_loss_rate': 0.3333333333333333, 'decision_latency_mean_ms': 4532.625}",{'planning_prioritization': 0.522628098571417},"{'low_data': False, 'n_events': 26, 'n_actions': 8, 'rt_valid_n': 8, 'has_run_end': True}",2026-03-22T13:13:29.697294+00:00,2026-03-22T13:13:29.66+00:00
4ee3f517-b1df-4fad-90c9-ea7624a19c4f,a8801696-a819-4a1f-96a3-1ef6ccbb08ae,3724106d-c278-445d-a552-85b801043977,gonogo,v1,62,44,0,79,"{'rt_trend': -1.0579165388155876, 'miss_rate': 0.8, 'mean_rt_go': 225.33333333333334, 'final_score': 39, 'go_accuracy': 0.2, 'data_quality': 'ok', 'fatigue_drop': 0.03557312252964426, 'nogo_accuracy': 0.4666666666666667, 'rt_variability': 83.44159634139318, 'false_alarm_rate': 0.5333333333333333, 'post_error_slowing': 84, 'inhibition_index_01': 0.4666666666666667, 'impulsivity_index_01': 0.5333333333333333}",{'self_control_inhibition': 0.4666666666666667},"{'n_go': 45, 'n_nogo': 15, 'low_data': False, 'n_events': 62, 'n_actions': 60, 'has_run_end': True, 'data_quality': 'ok', 'rt_valid_go_n': 9}",2026-03-22T13:14:54.816448+00:00,2026-03-22T13:14:54.791+00:00
2712ef52-c009-476f-88c5-88ed01ab0d0e,eff8314d-5836-4e79-8a38-69b390a14ff6,c12fc0b8-9ef2-4fb5-ab9f-b87bacc66536,gonogo,v1,62,38,0,83,"{'rt_trend': -3.940857787810384, 'miss_rate': 0.7555555555555555, 'mean_rt_go': 249.1818181818182, 'final_score': 56, 'go_accuracy': 0.24444444444444444, 'data_quality': 'ok', 'fatigue_drop': 0.5, 'nogo_accuracy': 0.7333333333333333, 'rt_variability': 64.83026790291427, 'false_alarm_rate': 0.26666666666666666, 'post_error_slowing': 24.642857142857167, 'inhibition_index_01': 0.7333333333333333, 'impulsivity_index_01': 0.26666666666666666}",{'self_control_inhibition': 0.7333333333333333},"{'n_go': 45, 'n_nogo': 15, 'low_data': False, 'n_events': 62, 'n_actions': 60, 'has_run_end': True, 'data_quality': 'ok', 'rt_valid_go_n': 11}",2026-03-22T13:14:57.000252+00:00,2026-03-22T13:14:56.974+00:00
355d2282-86e1-4537-96a7-dc4c849c4699,c603a25c-79e8-4c1a-b1e9-a7feb18cb897,c12fc0b8-9ef2-4fb5-ab9f-b87bacc66536,negotiation,v1,26,0,0,26,"{'oi_01': 0.6666666666666666, 'oi_sum': 2, 'sdi_01': 0.38333333333333336, 'sri_01': 0.2166666666666667, 'sdi_sum': 2.3000000000000003, 'sri_sum': 1.3000000000000003, 'rt_sd_ms': 1719.321610403359, 'n_actions': 12, 'n_invalid': 0, 'n_missing': 0, 'mean_rt_ms': 2776, 'final_score': 56, 'data_quality': 'ok', 'n_turns_expected': 6}","{'social_risk_01': 0.2166666666666667, 'strategic_depth_01': 0.38333333333333336, 'negotiation_skill_01': 0.5625, 'cooperative_orientation_01': 0.6666666666666666}","{'low_data': False, 'n_events': 26, 'n_actions': 12, 'n_expected': 6, 'rt_valid_n': 6, 'has_run_end': True, 'data_quality': 'ok', 'invalid_actions': 0, 'missing_actions': 0}",2026-03-22T13:15:28.037827+00:00,2026-03-22T13:15:28.008+00:00
775bd5fc-cf34-4664-adf8-49b205c74fb4,b49c24d0-2cfc-4590-a887-9ed766047ff3,3724106d-c278-445d-a552-85b801043977,negotiation,v1,26,0,0,117,"{'oi_01': 0.5916666666666667, 'oi_sum': 1.1, 'sdi_01': 0.21666666666666667, 'sri_01': 0.45, 'sdi_sum': 1.3, 'sri_sum': 2.7, 'rt_sd_ms': 3898.935581240945, 'n_actions': 12, 'n_invalid': 0, 'n_missing': 0, 'mean_rt_ms': 8374.333333333334, 'final_score': 41, 'data_quality': 'ok', 'n_turns_expected': 6}","{'social_risk_01': 0.45, 'strategic_depth_01': 0.21666666666666667, 'negotiation_skill_01': 0.4145833333333333, 'cooperative_orientation_01': 0.5916666666666667}","{'low_data': False, 'n_events': 26, 'n_actions': 12, 'n_expected': 6, 'rt_valid_n': 6, 'has_run_end': True, 'data_quality': 'ok', 'invalid_actions': 0, 'missing_actions': 0}",2026-03-22T13:16:57.084008+00:00,2026-03-22T13:16:57.053+00:00
81030667-c63e-43d4-99d2-ae8ef27415be,69f3c32e-4146-483e-a178-aadb8f96aef6,42186cab-d03f-45fa-a253-d3f21dac0d28,triage,v1,26,3,0,35,"{'accuracy': 0.625, 'score_total': 5, 'turns_total': 8, 'strategy_entropy': 0.9002560512685369, 'switch_after_win_rate': 0.75, 'decision_latency_sd_ms': 796.5210852737763, 'switch_after_loss_rate': 0.6666666666666666, 'decision_latency_mean_ms': 4010.875}",{'planning_prioritization': 0.5361103256254393},"{'low_data': False, 'n_events': 26, 'n_actions': 8, 'rt_valid_n': 8, 'has_run_end': True}",2026-03-22T13:26:34.825274+00:00,2026-03-22T13:26:34.8+00:00
f76c8988-4679-450e-9bf7-72f0c97caf15,0052fdba-dcac-4c77-b13f-ebe494c19a66,42186cab-d03f-45fa-a253-d3f21dac0d28,gonogo,v1,62,41,0,83,"{'rt_trend': -0.10784743533537922, 'miss_rate': 0.8444444444444444, 'mean_rt_go': 286.7142857142857, 'final_score': 59, 'go_accuracy': 0.15555555555555556, 'data_quality': 'warn', 'fatigue_drop': 0.14031620553359683, 'nogo_accuracy': 0.8, 'rt_variability': 4.535573676110727, 'false_alarm_rate': 0.2, 'post_error_slowing': 2.4166666666666856, 'inhibition_index_01': 0.8, 'impulsivity_index_01': 0.2}",{'self_control_inhibition': 0.8},"{'n_go': 45, 'n_nogo': 15, 'low_data': False, 'n_events': 62, 'n_actions': 60, 'has_run_end': True, 'data_quality': 'warn', 'rt_valid_go_n': 7}",2026-03-22T13:28:05.75765+00:00,2026-03-22T13:28:05.72+00:00
a5e52b20-c04a-44c5-a159-4d79755a8164,496be0f5-1ed2-443d-a195-bec074db6334,42186cab-d03f-45fa-a253-d3f21dac0d28,negotiation,v1,26,0,0,76,"{'oi_01': 0.5916666666666667, 'oi_sum': 1.1, 'sdi_01': 0.2833333333333334, 'sri_01': 0.3666666666666667, 'sdi_sum': 1.7000000000000002, 'sri_sum': 2.2, 'rt_sd_ms': 2525.421608365621, 'n_actions': 12, 'n_invalid': 0, 'n_missing': 0, 'mean_rt_ms': 6983.5, 'final_score': 46, 'data_quality': 'ok', 'n_turns_expected': 6}","{'social_risk_01': 0.3666666666666667, 'strategic_depth_01': 0.2833333333333334, 'negotiation_skill_01': 0.46125000000000005, 'cooperative_orientation_01': 0.5916666666666667}","{'low_data': False, 'n_events': 26, 'n_actions': 12, 'n_expected': 6, 'rt_valid_n': 6, 'has_run_end': True, 'data_quality': 'ok', 'invalid_actions': 0, 'missing_actions': 0}",2026-03-22T13:29:27.792959+00:00,2026-03-22T13:29:27.77+00:00
