id,profile_id,game_id,game_version,role_context,status,started_at,ended_at,total_seconds,device,metadata,created_at,updated_at
ebcd8be4-6524-481b-b4a2-bd4357427255,595c6330-7545-4bde-ba3b-9a258c98771a,gonogo,v1,sales_ops,completed,2026-03-22T11:09:43.776+00:00,2026-03-22T11:11:04.886+00:00,81.0,,,2026-03-22T11:09:43.924388+00:00,2026-03-22T11:11:04.953195+00:00
0d43f489-e0c3-4468-b318-0d7175e7ed3a,595c6330-7545-4bde-ba3b-9a258c98771a,negotiation,v1,sales_ops,completed,2026-03-22T11:13:50.453+00:00,2026-03-22T11:14:16.004+00:00,26.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-22T11:13:50.629283+00:00,2026-03-22T11:14:16.092912+00:00
3340645c-6c79-47f5-9ee5-58ea7797fe1d,3dc5e1ad-417f-4959-b6d4-b8310ccfe7e8,gonogo,v1,sales_ops,completed,2026-03-22T12:59:25.221+00:00,2026-03-22T13:00:44.048+00:00,79.0,,,2026-03-22T12:59:25.455803+00:00,2026-03-22T13:00:44.132383+00:00
68e74cd3-5434-4ee8-8865-e52bca94208e,c7da3d85-733e-494d-a923-883989657a16,gonogo,v1,sales_ops,completed,2026-03-22T13:01:40.598+00:00,2026-03-22T13:03:04.661+00:00,84.0,,,2026-03-22T13:01:41.162167+00:00,2026-03-22T13:03:04.753234+00:00
4ba3ea81-171e-4c90-97af-0326b039bf63,3dc5e1ad-417f-4959-b6d4-b8310ccfe7e8,negotiation,v1,sales_ops,completed,2026-03-22T13:00:54.809+00:00,2026-03-22T13:04:18.991+00:00,204.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-22T13:00:54.94365+00:00,2026-03-22T13:04:19.037102+00:00
561553b8-c449-4080-aedf-66e0e4b1e119,c7da3d85-733e-494d-a923-883989657a16,negotiation,v1,sales_ops,completed,2026-03-22T13:03:09.809+00:00,2026-03-22T13:05:09.374+00:00,120.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-22T13:03:10.397358+00:00,2026-03-22T13:05:09.593998+00:00
cb13eb11-47ea-4aaa-b9e5-9200c787f3f1,c12fc0b8-9ef2-4fb5-ab9f-b87bacc66536,triage,v1,receptionist,completed,2026-03-22T13:12:48.877+00:00,2026-03-22T13:13:29.66+00:00,41.0,,"{'n_items': 8, 'role_variant': 'receptionist'}",2026-03-22T13:12:49.488868+00:00,2026-03-22T13:13:29.744012+00:00
a8801696-a819-4a1f-96a3-1ef6ccbb08ae,3724106d-c278-445d-a552-85b801043977,gonogo,v1,sales_ops,completed,2026-03-22T13:13:35.754+00:00,2026-03-22T13:14:54.791+00:00,79.0,,,2026-03-22T13:13:35.877848+00:00,2026-03-22T13:14:54.853804+00:00
c603a25c-79e8-4c1a-b1e9-a7feb18cb897,c12fc0b8-9ef2-4fb5-ab9f-b87bacc66536,negotiation,v1,sales_ops,completed,2026-03-22T13:15:01.552+00:00,2026-03-22T13:15:28.008+00:00,26.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-22T13:15:02.164611+00:00,2026-03-22T13:15:28.078068+00:00
69f3c32e-4146-483e-a178-aadb8f96aef6,42186cab-d03f-45fa-a253-d3f21dac0d28,triage,v1,receptionist,completed,2026-03-22T13:25:59.512+00:00,2026-03-22T13:26:34.8+00:00,35.0,,"{'n_items': 8, 'role_variant': 'receptionist'}",2026-03-22T13:25:59.649472+00:00,2026-03-22T13:26:34.863757+00:00
496be0f5-1ed2-443d-a195-bec074db6334,42186cab-d03f-45fa-a253-d3f21dac0d28,negotiation,v1,sales_ops,completed,2026-03-22T13:28:11.324+00:00,2026-03-22T13:29:27.77+00:00,76.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-22T13:28:11.47056+00:00,2026-03-22T13:29:27.828146+00:00
2d013224-5fe0-4509-a63e-52ed5829c15d,ea64ca73-3be8-44d5-b6a4-f3e64aca8dc1,gonogo,v1,sales_ops,completed,2026-03-22T13:33:18.542+00:00,2026-03-22T13:34:45.941+00:00,87.0,,,2026-03-22T13:33:18.253577+00:00,2026-03-22T13:34:46.008331+00:00
9cbf4217-ab90-410c-b300-129cca4eb65f,0b05a5f9-6ad0-4b71-abc3-6b268bf8037a,negotiation,v1,sales_ops,completed,2026-03-22T13:37:03.229+00:00,2026-03-22T13:40:00.175+00:00,177.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-22T13:37:03.317555+00:00,2026-03-22T13:40:00.249953+00:00
864accb9-ac7e-4146-881b-f02dfc3060f6,1e362444-928b-4794-9721-4d798d8f1393,gonogo,v1,sales_ops,started,2026-03-22T13:46:56.777+00:00,,,,,2026-03-22T13:46:56.838054+00:00,2026-03-22T13:46:56.838054+00:00
f7908b10-4afe-470b-9a43-9efba1f4d73d,1e362444-928b-4794-9721-4d798d8f1393,gonogo,v1,sales_ops,completed,2026-03-22T13:48:18.746+00:00,2026-03-22T13:49:35.828+00:00,77.0,,,2026-03-22T13:48:18.81125+00:00,2026-03-22T13:49:35.887584+00:00
31b11e7b-4e90-467c-bf6b-a8a60905bcf4,1e362444-928b-4794-9721-4d798d8f1393,negotiation,v1,sales_ops,started,2026-03-22T13:49:48.721+00:00,,,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-22T13:49:48.788145+00:00,2026-03-22T13:49:48.788145+00:00
f012fc36-9fd9-41b6-a121-45cc5e1f4d12,f95a6826-5019-47cb-bb49-878a0e2bef42,gonogo,v1,sales_ops,started,2026-03-17T20:59:39.123+00:00,,,,,2026-03-17T20:59:44.368026+00:00,2026-03-17T20:59:44.368026+00:00
a937803f-6923-48e7-83a4-61e4e6c7c531,ac4823d4-88e3-4edf-b3b3-41052ce3da5f,triage,v1,receptionist,started,2026-03-19T12:52:09.805+00:00,,,,"{'n_items': 8, 'role_variant': 'receptionist'}",2026-03-19T12:52:10.198296+00:00,2026-03-19T12:52:10.198296+00:00
202c54a1-9239-4e9d-bf16-54a9a5b9c879,f95a6826-5019-47cb-bb49-878a0e2bef42,gonogo,v1,sales_ops,completed,2026-03-17T21:00:28.454+00:00,2026-03-17T21:01:50.25+00:00,82.0,,,2026-03-17T21:00:33.694635+00:00,2026-03-17T21:01:50.403557+00:00
caf93108-eca4-40ce-a60f-7511ea26b624,f95a6826-5019-47cb-bb49-878a0e2bef42,negotiation,v1,sales_ops,completed,2026-03-17T21:02:03.202+00:00,2026-03-17T21:05:41.445+00:00,218.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-17T21:02:03.286581+00:00,2026-03-17T21:05:41.519594+00:00
47b56740-1ef8-4f31-8444-50b186848c4f,97a4a651-b33c-4978-871e-1e91aaf2bdf0,triage,v1,sales_ops,completed,2026-03-17T21:10:42.347+00:00,2026-03-17T21:11:35.663+00:00,53.0,,"{'n_items': 8, 'role_variant': 'sales_ops'}",2026-03-17T21:10:42.704954+00:00,2026-03-17T21:11:35.734228+00:00
cacb7eaf-be7b-4857-bb65-2126f9f4588e,6e9e603a-4bc0-4990-bdc8-428c3af32760,triage,v1,developer,completed,2026-03-17T21:11:27.756+00:00,2026-03-17T21:13:17.069+00:00,109.0,,"{'n_items': 8, 'role_variant': 'developer'}",2026-03-17T21:11:27.90963+00:00,2026-03-17T21:13:17.160542+00:00
7e9464f7-6777-40f3-9b6c-d0bbc04d3d08,97a4a651-b33c-4978-871e-1e91aaf2bdf0,gonogo,v1,sales_ops,completed,2026-03-17T21:12:09.406+00:00,2026-03-17T21:13:35.594+00:00,86.0,,,2026-03-17T21:12:09.71544+00:00,2026-03-17T21:13:35.714392+00:00
472f1c22-7654-4c8d-8328-71a2e1ded643,97a4a651-b33c-4978-871e-1e91aaf2bdf0,gonogo,v1,sales_ops,started,2026-03-17T21:13:47.608+00:00,,,,,2026-03-17T21:13:47.915268+00:00,2026-03-17T21:13:47.915268+00:00
1b268378-07c3-4076-9763-71fe6469e710,6e9e603a-4bc0-4990-bdc8-428c3af32760,gonogo,v1,sales_ops,completed,2026-03-17T21:14:39.257+00:00,2026-03-17T21:16:03.327+00:00,84.0,,,2026-03-17T21:14:39.364368+00:00,2026-03-17T21:16:03.457829+00:00
2d98df34-0644-42bc-a11b-3d31e03a9470,97a4a651-b33c-4978-871e-1e91aaf2bdf0,gonogo,v1,sales_ops,completed,2026-03-17T21:14:53.107+00:00,2026-03-17T21:16:18.515+00:00,85.0,,,2026-03-17T21:14:53.391028+00:00,2026-03-17T21:16:18.581525+00:00
b1a1111a-c5c1-40a3-a94c-39a3a133c448,6e9e603a-4bc0-4990-bdc8-428c3af32760,negotiation,v1,sales_ops,completed,2026-03-17T21:16:17.469+00:00,2026-03-17T21:20:35.96+00:00,258.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-17T21:16:17.553627+00:00,2026-03-17T21:20:36.054429+00:00
2a915caa-4505-437b-8ffc-be0599e8eeb4,97a4a651-b33c-4978-871e-1e91aaf2bdf0,negotiation,v1,sales_ops,completed,2026-03-17T21:16:32.319+00:00,2026-03-17T21:22:55.034+00:00,383.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-17T21:16:32.610814+00:00,2026-03-17T21:22:55.144636+00:00
558244a6-fef8-431a-b686-c15b117e806b,8c617733-c96e-459a-939f-e2c29142e61c,triage,v1,receptionist,completed,2026-03-18T05:36:31.005+00:00,2026-03-18T05:38:08.065+00:00,97.0,,"{'n_items': 8, 'role_variant': 'receptionist'}",2026-03-18T05:36:30.860646+00:00,2026-03-18T05:38:08.123278+00:00
67538dcc-f889-4583-bde9-462e703273fa,8c617733-c96e-459a-939f-e2c29142e61c,gonogo,v1,sales_ops,started,2026-03-18T05:38:57.497+00:00,,,,,2026-03-18T05:38:57.399447+00:00,2026-03-18T05:38:57.399447+00:00
b052b36f-dd08-4837-9cac-4707bcb88fb7,8c617733-c96e-459a-939f-e2c29142e61c,gonogo,v1,sales_ops,started,2026-03-18T05:39:13.083+00:00,,,,,2026-03-18T05:39:12.8111+00:00,2026-03-18T05:39:12.8111+00:00
7166680b-6c2f-45a9-9fda-3086f80ac131,f408cc35-6cb1-4269-b37f-3d793a1b2249,triage,v1,developer,completed,2026-03-18T07:54:10.175+00:00,2026-03-18T07:54:33.826+00:00,24.0,,"{'n_items': 8, 'role_variant': 'developer'}",2026-03-18T07:54:00.855584+00:00,2026-03-18T07:54:33.897919+00:00
e3b20836-e7fc-4bde-8ec2-19937f101422,f408cc35-6cb1-4269-b37f-3d793a1b2249,gonogo,v1,sales_ops,started,2026-03-18T07:54:49.68+00:00,,,,,2026-03-18T07:54:40.320886+00:00,2026-03-18T07:54:40.320886+00:00
3dd3b0b5-b47f-4a73-b79e-840e9d1714fc,f408cc35-6cb1-4269-b37f-3d793a1b2249,gonogo,v1,sales_ops,completed,2026-03-18T07:55:00.772+00:00,2026-03-18T07:56:09.871+00:00,69.0,,,2026-03-18T07:54:51.415246+00:00,2026-03-18T07:56:09.943337+00:00
d8e08692-1a92-4318-b63c-0d2ff44ac70d,f408cc35-6cb1-4269-b37f-3d793a1b2249,negotiation,v1,sales_ops,started,2026-03-18T07:56:32.749+00:00,,,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-18T07:56:23.391316+00:00,2026-03-18T07:56:23.391316+00:00
e8b24278-3c98-41a8-9977-e4f144c7bb57,1d0ee5c3-89d2-4ff2-950a-92dc63809e1e,triage,v1,developer,completed,2026-03-18T07:56:53.829+00:00,2026-03-18T07:58:15.782+00:00,82.0,,"{'n_items': 8, 'role_variant': 'developer'}",2026-03-18T07:56:54.102136+00:00,2026-03-18T07:58:15.871272+00:00
d1269043-9039-4816-94cd-20f3bae69613,1d0ee5c3-89d2-4ff2-950a-92dc63809e1e,gonogo,v1,sales_ops,started,2026-03-18T07:58:23.928+00:00,,,,,2026-03-18T07:58:24.04284+00:00,2026-03-18T07:58:24.04284+00:00
50457e0e-0b4e-4c7e-9c10-c69091124c93,f408cc35-6cb1-4269-b37f-3d793a1b2249,negotiation,v1,sales_ops,completed,2026-03-18T07:56:32.89+00:00,2026-03-18T07:58:39.254+00:00,126.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-18T07:56:23.529728+00:00,2026-03-18T07:58:39.321915+00:00
9079bcfc-93d8-484f-9b4d-4b66bf5eff0a,1d0ee5c3-89d2-4ff2-950a-92dc63809e1e,gonogo,v1,sales_ops,completed,2026-03-18T08:00:42.482+00:00,2026-03-18T08:02:03.711+00:00,81.0,,,2026-03-18T08:00:42.624382+00:00,2026-03-18T08:02:03.789696+00:00
2cd27027-91f2-46aa-a5d7-b622b7f03b5d,1d0ee5c3-89d2-4ff2-950a-92dc63809e1e,negotiation,v1,sales_ops,completed,2026-03-18T08:02:15.31+00:00,2026-03-18T08:05:16.389+00:00,181.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-18T08:02:15.453524+00:00,2026-03-18T08:05:16.588392+00:00
bcb1d8c5-9c5d-48af-9fbf-f6a648eff853,feb5467d-a7f9-4765-ad88-81cfb571fefb,triage,v1,developer,completed,2026-03-18T09:48:43.177+00:00,2026-03-18T09:49:49.404+00:00,66.0,,"{'n_items': 8, 'role_variant': 'developer'}",2026-03-18T09:48:43.508447+00:00,2026-03-18T09:49:49.49563+00:00
ccb2e9b1-d974-49f7-b934-9aff6de14de5,feb5467d-a7f9-4765-ad88-81cfb571fefb,gonogo,v1,sales_ops,completed,2026-03-18T09:50:04.503+00:00,2026-03-18T09:51:27.316+00:00,83.0,,,2026-03-18T09:50:04.641571+00:00,2026-03-18T09:51:27.382543+00:00
03f8fe67-5a08-4e1f-8d39-13cfd6e8e376,feb5467d-a7f9-4765-ad88-81cfb571fefb,negotiation,v1,sales_ops,completed,2026-03-18T09:51:41.519+00:00,2026-03-18T09:57:05.062+00:00,324.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-18T09:51:41.632918+00:00,2026-03-18T09:57:05.149825+00:00
16bd226f-4e9e-4193-9abc-102251659ed7,be7c2712-f10e-4980-9ae9-532696764a99,triage,v1,receptionist,completed,2026-03-18T15:57:30.796+00:00,2026-03-18T15:58:29.86+00:00,59.0,,"{'n_items': 8, 'role_variant': 'receptionist'}",2026-03-18T15:57:30.932118+00:00,2026-03-18T15:58:29.948067+00:00
3fa58279-64e4-4685-8ac9-0339711f6ca8,be7c2712-f10e-4980-9ae9-532696764a99,gonogo,v1,sales_ops,completed,2026-03-18T15:58:50.579+00:00,2026-03-18T16:00:14.912+00:00,84.0,,,2026-03-18T15:58:50.675484+00:00,2026-03-18T16:00:15.019068+00:00
e848de63-685c-4754-b134-214c68ac4fdc,be7c2712-f10e-4980-9ae9-532696764a99,gonogo,v1,sales_ops,completed,2026-03-18T16:00:30.905+00:00,2026-03-18T16:01:52.828+00:00,82.0,,,2026-03-18T16:00:31.001069+00:00,2026-03-18T16:01:52.901431+00:00
150f3b98-58af-4af3-aa61-4d74f0515d96,be7c2712-f10e-4980-9ae9-532696764a99,gonogo,v1,sales_ops,completed,2026-03-18T16:02:10.627+00:00,2026-03-18T16:03:29.856+00:00,79.0,,,2026-03-18T16:02:10.718545+00:00,2026-03-18T16:03:29.932593+00:00
1e8920be-4dce-42ca-9479-251c509c3d81,be7c2712-f10e-4980-9ae9-532696764a99,negotiation,v1,sales_ops,completed,2026-03-18T16:03:38.194+00:00,2026-03-18T16:06:36.952+00:00,179.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-18T16:03:38.285288+00:00,2026-03-18T16:06:37.018616+00:00
974a54e1-1402-4b40-a260-9c30a272866d,2cb65b7b-4d54-4ae4-958d-ab087ecbc9ac,triage,v1,receptionist,completed,2026-03-18T16:14:07.478+00:00,2026-03-18T16:15:20.531+00:00,73.0,,"{'n_items': 8, 'role_variant': 'receptionist'}",2026-03-18T16:14:08.163424+00:00,2026-03-18T16:15:20.633249+00:00
5a95b42e-fd88-46a4-b4c9-17bbadf599b8,2cb65b7b-4d54-4ae4-958d-ab087ecbc9ac,gonogo,v1,sales_ops,completed,2026-03-18T16:15:56.029+00:00,2026-03-18T16:17:13.926+00:00,78.0,,,2026-03-18T16:15:56.124794+00:00,2026-03-18T16:17:14.016153+00:00
697841d7-0ef2-4279-a096-4b45a2d088ec,2cb65b7b-4d54-4ae4-958d-ab087ecbc9ac,negotiation,v1,sales_ops,completed,2026-03-18T16:17:39.894+00:00,2026-03-18T16:20:29.582+00:00,170.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-18T16:17:39.970081+00:00,2026-03-18T16:20:29.674793+00:00
a89b6468-b68b-42c6-9b29-5b1e3f8054ac,8ac09617-93d9-4ca7-b876-099d441e29a9,triage,v1,developer,completed,2026-03-18T16:52:11.247+00:00,2026-03-18T16:53:23.606+00:00,72.0,,"{'n_items': 8, 'role_variant': 'developer'}",2026-03-18T16:52:11.34596+00:00,2026-03-18T16:53:23.691344+00:00
01e8b1d8-86a4-4242-b090-a50c62bc73a1,8ac09617-93d9-4ca7-b876-099d441e29a9,gonogo,v1,sales_ops,started,2026-03-18T16:53:29.912+00:00,,,,,2026-03-18T16:53:29.973013+00:00,2026-03-18T16:53:29.973013+00:00
5a90d576-fb07-45ed-9917-f12bc2e4b128,8ac09617-93d9-4ca7-b876-099d441e29a9,gonogo,v1,sales_ops,started,2026-03-18T16:53:53.992+00:00,,,,,2026-03-18T16:53:54.052795+00:00,2026-03-18T16:53:54.052795+00:00
09b62735-fb58-4127-a635-bcf5dc8614b1,8ac09617-93d9-4ca7-b876-099d441e29a9,gonogo,v1,sales_ops,started,2026-03-18T16:54:55.13+00:00,,,,,2026-03-18T16:54:55.19363+00:00,2026-03-18T16:54:55.19363+00:00
11a0ba95-d53e-4a9a-821d-c657da7494e6,8ac09617-93d9-4ca7-b876-099d441e29a9,gonogo,v1,sales_ops,started,2026-03-18T16:55:22.039+00:00,,,,,2026-03-18T16:55:22.102565+00:00,2026-03-18T16:55:22.102565+00:00
93e6926a-797d-4c2f-94be-5df508e740bd,edc2c1be-eae8-4a69-819f-5e900a04d41b,triage,v1,receptionist,completed,2026-03-18T17:02:50.081+00:00,2026-03-18T17:04:17.658+00:00,88.0,,"{'n_items': 8, 'role_variant': 'receptionist'}",2026-03-18T17:02:50.2184+00:00,2026-03-18T17:04:17.744588+00:00
95397298-5332-40cc-b34b-b697e19dfeed,edc2c1be-eae8-4a69-819f-5e900a04d41b,gonogo,v1,sales_ops,completed,2026-03-18T17:04:45.163+00:00,2026-03-18T17:05:59.13+00:00,74.0,,,2026-03-18T17:04:45.273536+00:00,2026-03-18T17:05:59.195041+00:00
87e3a73f-fac4-48c0-99a0-7e68c3468288,554a0a5f-7421-4b16-8d30-f0e025f15b57,triage,v1,receptionist,completed,2026-03-18T17:07:37.927+00:00,2026-03-18T17:08:54.952+00:00,77.0,,"{'n_items': 8, 'role_variant': 'receptionist'}",2026-03-18T17:07:38.113238+00:00,2026-03-18T17:08:55.025941+00:00
6b61ea19-0e90-4785-b6d2-30eeb50345bc,554a0a5f-7421-4b16-8d30-f0e025f15b57,gonogo,v1,sales_ops,completed,2026-03-18T17:09:13.953+00:00,2026-03-18T17:10:38.5+00:00,85.0,,,2026-03-18T17:09:14.006876+00:00,2026-03-18T17:10:38.574012+00:00
697a0c2d-db4b-4a24-bff1-cf7fde6457de,edc2c1be-eae8-4a69-819f-5e900a04d41b,negotiation,v1,sales_ops,completed,2026-03-18T17:06:12.437+00:00,2026-03-18T17:11:28.154+00:00,316.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-18T17:06:12.534759+00:00,2026-03-18T17:11:28.36855+00:00
50137f36-6344-491d-b2f3-de3af75d45c9,554a0a5f-7421-4b16-8d30-f0e025f15b57,negotiation,v1,sales_ops,completed,2026-03-18T17:10:48.264+00:00,2026-03-18T17:14:10.527+00:00,202.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-18T17:10:48.330904+00:00,2026-03-18T17:14:10.592679+00:00
ab20d683-e78a-4c83-809f-885668b1e533,0fe75d11-0622-4dd6-9c48-37b80f4d874d,triage,v1,receptionist,completed,2026-03-18T17:26:35.846+00:00,2026-03-18T17:28:02.915+00:00,87.0,,"{'n_items': 8, 'role_variant': 'receptionist'}",2026-03-18T17:26:36.670417+00:00,2026-03-18T17:28:02.993629+00:00
d9e2aab2-4091-4191-ab62-3bf14a5bc282,0fe75d11-0622-4dd6-9c48-37b80f4d874d,gonogo,v1,sales_ops,completed,2026-03-18T17:28:34.83+00:00,2026-03-18T17:29:57.514+00:00,83.0,,,2026-03-18T17:28:35.60864+00:00,2026-03-18T17:29:57.606283+00:00
5e87f1e1-437f-4a3c-be53-8d0106f060c3,0fe75d11-0622-4dd6-9c48-37b80f4d874d,negotiation,v1,sales_ops,completed,2026-03-18T17:30:14.847+00:00,2026-03-18T17:36:11.292+00:00,356.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-18T17:30:15.593266+00:00,2026-03-18T17:36:11.380539+00:00
23ef927a-c067-4062-af46-a6bf08084ee2,e8414017-3c9f-4564-823c-78810999fed8,triage,v1,receptionist,completed,2026-03-18T18:58:53.678+00:00,2026-03-18T19:00:11.325+00:00,78.0,,"{'n_items': 8, 'role_variant': 'receptionist'}",2026-03-18T18:58:56.12757+00:00,2026-03-18T19:00:11.415678+00:00
e5897d69-558d-4c7d-b2a4-9ea873814643,ac4823d4-88e3-4edf-b3b3-41052ce3da5f,gonogo,v1,sales_ops,started,2026-03-19T12:53:16.85+00:00,,,,,2026-03-19T12:53:17.068438+00:00,2026-03-19T12:53:17.068438+00:00
830c1151-aaa8-4ecc-a1ae-e233e17a04eb,7627ff2a-6316-4a3c-9cfe-df70ff5abb64,triage,v1,developer,completed,2026-03-18T19:00:55.748+00:00,2026-03-18T19:01:34.764+00:00,39.0,,"{'n_items': 8, 'role_variant': 'developer'}",2026-03-18T19:00:54.79392+00:00,2026-03-18T19:01:34.853568+00:00
e6938a1b-1cef-478a-af74-4a7e10cf68ce,e8414017-3c9f-4564-823c-78810999fed8,gonogo,v1,sales_ops,completed,2026-03-18T19:00:21.937+00:00,2026-03-18T19:01:58.57+00:00,97.0,,,2026-03-18T19:00:23.838679+00:00,2026-03-18T19:01:58.668701+00:00
e534818a-c486-4386-bf4d-9d97939c9b51,e8414017-3c9f-4564-823c-78810999fed8,negotiation,v1,sales_ops,started,2026-03-18T19:02:07.782+00:00,,,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-18T19:02:09.616419+00:00,2026-03-18T19:02:09.616419+00:00
5a330f9b-5617-4939-8069-000daa38582a,7627ff2a-6316-4a3c-9cfe-df70ff5abb64,gonogo,v1,sales_ops,completed,2026-03-18T19:01:56.556+00:00,2026-03-18T19:03:14.72+00:00,78.0,,,2026-03-18T19:01:55.636682+00:00,2026-03-18T19:03:14.825519+00:00
e5be9bfc-ee3a-4456-88f1-2af549774823,7627ff2a-6316-4a3c-9cfe-df70ff5abb64,negotiation,v1,sales_ops,completed,2026-03-18T19:03:22.729+00:00,2026-03-18T19:05:32.352+00:00,130.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-18T19:03:21.761333+00:00,2026-03-18T19:05:32.436883+00:00
ef6f348e-5cb1-4a49-a5ab-b067be290005,6a791992-591c-48c4-9a19-afb064635e66,triage,v1,developer,completed,2026-03-18T19:06:21.189+00:00,2026-03-18T19:07:22.669+00:00,61.0,,"{'n_items': 8, 'role_variant': 'developer'}",2026-03-18T19:06:21.324721+00:00,2026-03-18T19:07:22.725346+00:00
4c5a8cc3-e5cc-41c6-99bc-5845e650b48a,6a87712e-0cdb-4d4f-a686-fb5f5e347f03,gonogo,v1,sales_ops,started,2026-03-20T10:29:41.083+00:00,,,,,2026-03-20T10:29:40.332391+00:00,2026-03-20T10:29:40.332391+00:00
72b1c44e-705f-4df5-b55b-9a771f7b6ec8,e8414017-3c9f-4564-823c-78810999fed8,negotiation,v1,sales_ops,completed,2026-03-18T19:07:37.519+00:00,2026-03-18T19:07:54.257+00:00,17.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-18T19:07:39.330488+00:00,2026-03-18T19:07:54.34563+00:00
5e0a8a52-b2fd-48eb-9c5a-3a039d0fe252,6a791992-591c-48c4-9a19-afb064635e66,gonogo,v1,sales_ops,completed,2026-03-18T19:07:45.967+00:00,2026-03-18T19:09:05.966+00:00,80.0,,,2026-03-18T19:07:46.048669+00:00,2026-03-18T19:09:06.064653+00:00
ebcb7475-8ef6-4b2a-acaa-44cd7e7f1ef9,6a791992-591c-48c4-9a19-afb064635e66,negotiation,v1,sales_ops,completed,2026-03-18T19:09:14.277+00:00,2026-03-18T19:12:25.29+00:00,191.0,,"{'version': 'v1', 'n_scenarios': 12}",2026-03-18T19:09:14.358089+00:00,2026-03-18T19:12:25.386394+00:00
bc24e3de-a94f-46f4-ac7a-6f8796f56efc,9b25c176-c0cd-4438-891a-7a1c34e5e907,triage,v1,receptionist,completed,2026-03-18T19:26:28.372+00:00,2026-03-18T19:27:15.878+00:00,48.0,,"{'n_items': 8, 'role_variant': 'receptionist'}",2026-03-18T19:26:28.671116+00:00,2026-03-18T19:27:15.947093+00:00
833c4a43-18d4-48a3-a620-117e6d63a088,9b25c176-c0cd-4438-891a-7a1c34e5e907,gonogo,v1,sales_ops,started,2026-03-18T19:27:22.777+00:00,,,,,2026-03-18T19:27:23.829621+00:00,2026-03-18T19:27:23.829621+00:00
c8bab89a-622e-42ea-808e-77cb1705c46b,2a3ba54c-4ce3-436d-a1da-b7037a388de3,triage,v1,developer,started,2026-03-18T20:40:19.553+00:00,,,,"{'n_items': 8, 'role_variant': 'developer'}",2026-03-18T20:40:21.563769+00:00,2026-03-18T20:40:21.563769+00:00
fed148e2-c37a-4851-bffd-c49ee42b7e86,2a3ba54c-4ce3-436d-a1da-b7037a388de3,triage,v1,developer,started,2026-03-18T20:40:21.577+00:00,,,,"{'n_items': 8, 'role_variant': 'developer'}",2026-03-18T20:40:26.752832+00:00,2026-03-18T20:40:26.752832+00:00
98f03af7-f132-4c10-aa55-93b90743880a,2a3ba54c-4ce3-436d-a1da-b7037a388de3,triage,v1,developer,started,2026-03-18T20:40:23.196+00:00,,,,"{'n_items': 8, 'role_variant': 'developer'}",2026-03-18T20:40:28.316675+00:00,2026-03-18T20:40:28.316675+00:00
46473ebb-2f91-41e9-99f0-511653e2b3ae,2a3ba54c-4ce3-436d-a1da-b7037a388de3,triage,v1,developer,started,2026-03-18T20:40:28.447+00:00,,,,"{'n_items': 8, 'role_variant': 'developer'}",2026-03-18T20:40:28.583338+00:00,2026-03-18T20:40:28.583338+00:00
78860346-c564-4e0d-b30c-abbc911ab72a,2a3ba54c-4ce3-436d-a1da-b7037a388de3,triage,v1,developer,started,2026-03-18T20:40:23.543+00:00,,,,"{'n_items': 8, 'role_variant': 'developer'}",2026-03-18T20:40:28.649441+00:00,2026-03-18T20:40:28.649441+00:00
19742575-79e6-4958-af4b-82b4ad4437ee,2a3ba54c-4ce3-436d-a1da-b7037a388de3,triage,v1,developer,started,2026-03-18T20:40:25.215+00:00,,,,"{'n_items': 8, 'role_variant': 'developer'}",2026-03-18T20:40:30.303224+00:00,2026-03-18T20:40:30.303224+00:00
991e495a-04de-4520-934d-5ffd28b59d4c,2a3ba54c-4ce3-436d-a1da-b7037a388de3,triage,v1,developer,started,2026-03-18T20:40:25.713+00:00,,,,"{'n_items': 8, 'role_variant': 'developer'}",2026-03-18T20:40:30.814102+00:00,2026-03-18T20:40:30.814102+00:00
6e7a8fa5-3b34-4490-9ad6-38c748edcd17,2a3ba54c-4ce3-436d-a1da-b7037a388de3,triage,v1,developer,started,2026-03-18T20:40:22.612+00:00,,,,"{'n_items': 8, 'role_variant': 'developer'}",2026-03-18T20:40:31.811958+00:00,2026-03-18T20:40:31.811958+00:00
