id,session_id,profile_id,ts,event_type,event_name,payload
437,203eb2cf-18f4-4e99-b21d-94c5f93395df,3ac6508f-b936-44ad-8f8d-eeaf0e6848ee,2026-03-12T13:00:25.357+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 17, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
444,203eb2cf-18f4-4e99-b21d-94c5f93395df,3ac6508f-b936-44ad-8f8d-eeaf0e6848ee,2026-03-12T13:00:35.636+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 24, 'correct': True, 'responded': False, 'stimulus_type': 'nogo'}"
451,203eb2cf-18f4-4e99-b21d-94c5f93395df,3ac6508f-b936-44ad-8f8d-eeaf0e6848ee,2026-03-12T13:00:42.943+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 29, 'correct': True, 'responded': False, 'stimulus_type': 'nogo'}"
458,203eb2cf-18f4-4e99-b21d-94c5f93395df,3ac6508f-b936-44ad-8f8d-eeaf0e6848ee,2026-03-12T13:00:50.309+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 34, 'correct': True, 'responded': False, 'stimulus_type': 'nogo'}"
1693,2d601f0f-51d8-455d-a094-c45d5c3b3e23,09612f6d-c842-45f6-bac5-f6f5c117131c,2026-03-13T14:59:22.586+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 43, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
1698,2d601f0f-51d8-455d-a094-c45d5c3b3e23,09612f6d-c842-45f6-bac5-f6f5c117131c,2026-03-13T14:59:29.772+00:00,gonogo,user_action,"{'rt_ms': 264, 'trial': 48, 'correct': True, 'responded': True, 'stimulus_type': 'go'}"
1703,2d601f0f-51d8-455d-a094-c45d5c3b3e23,09612f6d-c842-45f6-bac5-f6f5c117131c,2026-03-13T14:59:36.406+00:00,gonogo,user_action,"{'rt_ms': 283, 'trial': 53, 'correct': True, 'responded': True, 'stimulus_type': 'go'}"
1708,2d601f0f-51d8-455d-a094-c45d5c3b3e23,09612f6d-c842-45f6-bac5-f6f5c117131c,2026-03-13T14:59:42.922+00:00,gonogo,user_action,"{'rt_ms': 298, 'trial': 58, 'correct': True, 'responded': True, 'stimulus_type': 'go'}"
1715,f76ac4ef-b198-4c18-83aa-229c28801d0b,09612f6d-c842-45f6-bac5-f6f5c117131c,2026-03-13T15:00:16.203+00:00,dialogue,stimulus_shown,"{'turn': 2, 'scenario_id': 'S2'}"
2005,7f2db3cc-9624-4c6c-87a8-1363162b30c0,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:37:33.03+00:00,triage,feedback_shown,"{'turn': 1, 'outcome': 'win', 'score_delta': 1}"
2010,7f2db3cc-9624-4c6c-87a8-1363162b30c0,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:37:45.456+00:00,triage,user_action,"{'turn': 3, 'rt_ms': 5838, 'correct': False, 'item_id': 'r3', 'option_id': 'today'}"
2014,7f2db3cc-9624-4c6c-87a8-1363162b30c0,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:37:52.397+00:00,triage,feedback_shown,"{'turn': 4, 'outcome': 'win', 'score_delta': 1}"
2019,7f2db3cc-9624-4c6c-87a8-1363162b30c0,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:38:06.806+00:00,triage,user_action,"{'turn': 6, 'rt_ms': 6139, 'correct': True, 'item_id': 'r4', 'option_id': 'urgent'}"
2024,7f2db3cc-9624-4c6c-87a8-1363162b30c0,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:38:26.076+00:00,triage,stimulus_shown,"{'turn': 8, 'item_id': 'r8', 'is_critical': False}"
2028,dc61f9db-ce0a-45b6-ba05-24ec6bcca77b,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:38:58.374+00:00,gonogo,run_start,{'n_trials': 60}
2033,dc61f9db-ce0a-45b6-ba05-24ec6bcca77b,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:39:04.372+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 5, 'correct': True, 'responded': False, 'stimulus_type': 'nogo'}"
2038,dc61f9db-ce0a-45b6-ba05-24ec6bcca77b,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:39:11.028+00:00,gonogo,user_action,"{'rt_ms': 19, 'trial': 10, 'correct': True, 'responded': True, 'stimulus_type': 'go'}"
2043,dc61f9db-ce0a-45b6-ba05-24ec6bcca77b,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:39:17.614+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 15, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
2048,dc61f9db-ce0a-45b6-ba05-24ec6bcca77b,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:39:24.25+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 20, 'correct': True, 'responded': False, 'stimulus_type': 'nogo'}"
2053,dc61f9db-ce0a-45b6-ba05-24ec6bcca77b,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:39:31.545+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 25, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
2058,dc61f9db-ce0a-45b6-ba05-24ec6bcca77b,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:39:38.073+00:00,gonogo,user_action,"{'rt_ms': 33, 'trial': 30, 'correct': True, 'responded': True, 'stimulus_type': 'go'}"
2063,dc61f9db-ce0a-45b6-ba05-24ec6bcca77b,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:39:44.519+00:00,gonogo,user_action,"{'rt_ms': 79, 'trial': 35, 'correct': True, 'responded': True, 'stimulus_type': 'go'}"
2067,dc61f9db-ce0a-45b6-ba05-24ec6bcca77b,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:39:49.835+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 39, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
2072,dc61f9db-ce0a-45b6-ba05-24ec6bcca77b,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:39:56.496+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 44, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
2074,dc61f9db-ce0a-45b6-ba05-24ec6bcca77b,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:39:59.071+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 46, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
2079,dc61f9db-ce0a-45b6-ba05-24ec6bcca77b,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:40:05.459+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 51, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
2084,dc61f9db-ce0a-45b6-ba05-24ec6bcca77b,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:40:11.649+00:00,gonogo,user_action,"{'rt_ms': 20, 'trial': 56, 'correct': True, 'responded': True, 'stimulus_type': 'go'}"
2089,dc61f9db-ce0a-45b6-ba05-24ec6bcca77b,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:40:17.879+00:00,gonogo,run_end,"{'status': 'completed', 'n_trials': 60}"
2368,49a37eea-1c06-4130-8ef6-800f21d39a09,b701c83a-8878-4490-a5c0-0bf097d5abf6,2026-03-13T23:42:33.616+00:00,dialogue,user_action,"{'turn': 7, 'rt_ms': 13787, 'option_id': 'C', 'scenario_id': 'S7'}"
2789,12eb9bcf-a522-4faf-afb4-a5eb4aeec4f2,4412d3e8-0fd6-44ac-b0fd-2d4fc55f8dcd,2026-03-16T15:38:21.397+00:00,triage,run_start,"{'n_items': 8, 'role_context': 'sales_ops'}"
2794,12eb9bcf-a522-4faf-afb4-a5eb4aeec4f2,4412d3e8-0fd6-44ac-b0fd-2d4fc55f8dcd,2026-03-16T15:38:39.314+00:00,triage,user_action,"{'turn': 2, 'rt_ms': 5591, 'correct': True, 'item_id': 's3', 'option_id': 'week'}"
2799,12eb9bcf-a522-4faf-afb4-a5eb4aeec4f2,4412d3e8-0fd6-44ac-b0fd-2d4fc55f8dcd,2026-03-16T15:38:48.949+00:00,triage,stimulus_shown,"{'turn': 4, 'item_id': 's7', 'is_critical': True}"
2804,12eb9bcf-a522-4faf-afb4-a5eb4aeec4f2,4412d3e8-0fd6-44ac-b0fd-2d4fc55f8dcd,2026-03-16T15:39:04.561+00:00,triage,feedback_shown,"{'turn': 5, 'outcome': 'win', 'score_delta': 1}"
2809,12eb9bcf-a522-4faf-afb4-a5eb4aeec4f2,4412d3e8-0fd6-44ac-b0fd-2d4fc55f8dcd,2026-03-16T15:39:20.818+00:00,triage,user_action,"{'turn': 7, 'rt_ms': 6405, 'correct': True, 'item_id': 's1', 'option_id': 'urgent'}"
2814,12eb9bcf-a522-4faf-afb4-a5eb4aeec4f2,4412d3e8-0fd6-44ac-b0fd-2d4fc55f8dcd,2026-03-16T15:39:45.05+00:00,triage,run_end,"{'status': 'completed', 'role_context': 'sales_ops', 'score_total_client': 4, 'critical_miss_client': 1}"
2817,45db58cb-fad0-4640-baef-ad10c275ae87,4412d3e8-0fd6-44ac-b0fd-2d4fc55f8dcd,2026-03-16T15:39:58.027+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 2, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
2822,45db58cb-fad0-4640-baef-ad10c275ae87,4412d3e8-0fd6-44ac-b0fd-2d4fc55f8dcd,2026-03-16T15:40:04.228+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 7, 'correct': True, 'responded': False, 'stimulus_type': 'nogo'}"
2827,45db58cb-fad0-4640-baef-ad10c275ae87,4412d3e8-0fd6-44ac-b0fd-2d4fc55f8dcd,2026-03-16T15:40:10.379+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 12, 'correct': True, 'responded': False, 'stimulus_type': 'nogo'}"
2985,2c327abe-f101-4fa8-aa66-c19509b2ea74,e5a89d72-ecd6-4cec-b55e-ceb2f1e81ef3,2026-03-16T16:20:21.773+00:00,triage,run_start,"{'n_items': 8, 'role_context': 'receptionist'}"
2990,2c327abe-f101-4fa8-aa66-c19509b2ea74,e5a89d72-ecd6-4cec-b55e-ceb2f1e81ef3,2026-03-16T16:20:46.322+00:00,triage,user_action,"{'turn': 2, 'rt_ms': 9434, 'correct': True, 'item_id': 'r8', 'option_id': 'today'}"
2995,2c327abe-f101-4fa8-aa66-c19509b2ea74,e5a89d72-ecd6-4cec-b55e-ceb2f1e81ef3,2026-03-16T16:20:50.545+00:00,triage,stimulus_shown,"{'turn': 4, 'item_id': 'r6', 'is_critical': False}"
424,203eb2cf-18f4-4e99-b21d-94c5f93395df,3ac6508f-b936-44ad-8f8d-eeaf0e6848ee,2026-03-12T13:00:09.935+00:00,gonogo,user_action,"{'rt_ms': 197, 'trial': 6, 'correct': True, 'responded': True, 'stimulus_type': 'go'}"
431,203eb2cf-18f4-4e99-b21d-94c5f93395df,3ac6508f-b936-44ad-8f8d-eeaf0e6848ee,2026-03-12T13:00:17.04+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 11, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
438,203eb2cf-18f4-4e99-b21d-94c5f93395df,3ac6508f-b936-44ad-8f8d-eeaf0e6848ee,2026-03-12T13:00:26.673+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 18, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
445,203eb2cf-18f4-4e99-b21d-94c5f93395df,3ac6508f-b936-44ad-8f8d-eeaf0e6848ee,2026-03-12T13:00:37.129+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 25, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
452,203eb2cf-18f4-4e99-b21d-94c5f93395df,3ac6508f-b936-44ad-8f8d-eeaf0e6848ee,2026-03-12T13:00:44.367+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 30, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
459,203eb2cf-18f4-4e99-b21d-94c5f93395df,3ac6508f-b936-44ad-8f8d-eeaf0e6848ee,2026-03-12T13:00:51.685+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 35, 'correct': True, 'responded': False, 'stimulus_type': 'nogo'}"
1694,2d601f0f-51d8-455d-a094-c45d5c3b3e23,09612f6d-c842-45f6-bac5-f6f5c117131c,2026-03-13T14:59:24.362+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 44, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
1699,2d601f0f-51d8-455d-a094-c45d5c3b3e23,09612f6d-c842-45f6-bac5-f6f5c117131c,2026-03-13T14:59:31.155+00:00,gonogo,user_action,"{'rt_ms': 293, 'trial': 49, 'correct': True, 'responded': True, 'stimulus_type': 'go'}"
1704,2d601f0f-51d8-455d-a094-c45d5c3b3e23,09612f6d-c842-45f6-bac5-f6f5c117131c,2026-03-13T14:59:37.627+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 54, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
1709,2d601f0f-51d8-455d-a094-c45d5c3b3e23,09612f6d-c842-45f6-bac5-f6f5c117131c,2026-03-13T14:59:43.936+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 59, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
1712,f76ac4ef-b198-4c18-83aa-229c28801d0b,09612f6d-c842-45f6-bac5-f6f5c117131c,2026-03-13T14:59:57.362+00:00,dialogue,run_start,{'n_scenarios': 12}
2006,7f2db3cc-9624-4c6c-87a8-1363162b30c0,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:37:33.573+00:00,triage,stimulus_shown,"{'turn': 2, 'item_id': 'r5', 'is_critical': False}"
2011,7f2db3cc-9624-4c6c-87a8-1363162b30c0,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:37:45.586+00:00,triage,feedback_shown,"{'turn': 3, 'outcome': 'loss', 'score_delta': 0}"
2015,7f2db3cc-9624-4c6c-87a8-1363162b30c0,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:37:52.511+00:00,triage,stimulus_shown,"{'turn': 5, 'item_id': 'r2', 'is_critical': False}"
2020,7f2db3cc-9624-4c6c-87a8-1363162b30c0,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:38:06.945+00:00,triage,feedback_shown,"{'turn': 6, 'outcome': 'win', 'score_delta': 1}"
2025,7f2db3cc-9624-4c6c-87a8-1363162b30c0,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:38:30.181+00:00,triage,user_action,"{'turn': 8, 'rt_ms': 4105, 'correct': True, 'item_id': 'r8', 'option_id': 'today'}"
2029,dc61f9db-ce0a-45b6-ba05-24ec6bcca77b,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:38:59.09+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 1, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
2034,dc61f9db-ce0a-45b6-ba05-24ec6bcca77b,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:39:05.842+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 6, 'correct': True, 'responded': False, 'stimulus_type': 'nogo'}"
2039,dc61f9db-ce0a-45b6-ba05-24ec6bcca77b,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:39:12.497+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 11, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
2044,dc61f9db-ce0a-45b6-ba05-24ec6bcca77b,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:39:18.794+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 16, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
2049,dc61f9db-ce0a-45b6-ba05-24ec6bcca77b,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:39:25.854+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 21, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
2054,dc61f9db-ce0a-45b6-ba05-24ec6bcca77b,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:39:32.98+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 26, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
2059,dc61f9db-ce0a-45b6-ba05-24ec6bcca77b,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:39:39.369+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 31, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
2068,dc61f9db-ce0a-45b6-ba05-24ec6bcca77b,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:39:51.14+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 40, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
2076,dc61f9db-ce0a-45b6-ba05-24ec6bcca77b,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:40:01.636+00:00,gonogo,user_action,"{'rt_ms': 90, 'trial': 48, 'correct': True, 'responded': True, 'stimulus_type': 'go'}"
2081,dc61f9db-ce0a-45b6-ba05-24ec6bcca77b,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:40:08.139+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 53, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
2086,dc61f9db-ce0a-45b6-ba05-24ec6bcca77b,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:40:14.334+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 58, 'correct': True, 'responded': False, 'stimulus_type': 'nogo'}"
2370,49a37eea-1c06-4130-8ef6-800f21d39a09,b701c83a-8878-4490-a5c0-0bf097d5abf6,2026-03-13T23:43:11.944+00:00,dialogue,user_action,"{'turn': 8, 'rt_ms': 38191, 'option_id': 'C', 'scenario_id': 'S8'}"
2373,49a37eea-1c06-4130-8ef6-800f21d39a09,b701c83a-8878-4490-a5c0-0bf097d5abf6,2026-03-13T23:43:39.702+00:00,dialogue,stimulus_shown,"{'turn': 10, 'scenario_id': 'S10'}"
2790,12eb9bcf-a522-4faf-afb4-a5eb4aeec4f2,4412d3e8-0fd6-44ac-b0fd-2d4fc55f8dcd,2026-03-16T15:38:21.485+00:00,triage,stimulus_shown,"{'turn': 1, 'item_id': 's5', 'is_critical': False}"
2795,12eb9bcf-a522-4faf-afb4-a5eb4aeec4f2,4412d3e8-0fd6-44ac-b0fd-2d4fc55f8dcd,2026-03-16T15:38:39.414+00:00,triage,feedback_shown,"{'turn': 2, 'outcome': 'win', 'score_delta': 1}"
2800,12eb9bcf-a522-4faf-afb4-a5eb4aeec4f2,4412d3e8-0fd6-44ac-b0fd-2d4fc55f8dcd,2026-03-16T15:39:00.418+00:00,triage,user_action,"{'turn': 4, 'rt_ms': 11469, 'correct': False, 'item_id': 's7', 'option_id': 'today'}"
2805,12eb9bcf-a522-4faf-afb4-a5eb4aeec4f2,4412d3e8-0fd6-44ac-b0fd-2d4fc55f8dcd,2026-03-16T15:39:04.649+00:00,triage,stimulus_shown,"{'turn': 6, 'item_id': 's6', 'is_critical': False}"
2810,12eb9bcf-a522-4faf-afb4-a5eb4aeec4f2,4412d3e8-0fd6-44ac-b0fd-2d4fc55f8dcd,2026-03-16T15:39:20.916+00:00,triage,feedback_shown,"{'turn': 7, 'outcome': 'win', 'score_delta': 1}"
2818,45db58cb-fad0-4640-baef-ad10c275ae87,4412d3e8-0fd6-44ac-b0fd-2d4fc55f8dcd,2026-03-16T15:39:59.328+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 3, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
2823,45db58cb-fad0-4640-baef-ad10c275ae87,4412d3e8-0fd6-44ac-b0fd-2d4fc55f8dcd,2026-03-16T15:40:05.432+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 8, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
2828,45db58cb-fad0-4640-baef-ad10c275ae87,4412d3e8-0fd6-44ac-b0fd-2d4fc55f8dcd,2026-03-16T15:40:11.512+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 13, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
2986,2c327abe-f101-4fa8-aa66-c19509b2ea74,e5a89d72-ecd6-4cec-b55e-ceb2f1e81ef3,2026-03-16T16:20:21.902+00:00,triage,stimulus_shown,"{'turn': 1, 'item_id': 'r1', 'is_critical': True}"
2991,2c327abe-f101-4fa8-aa66-c19509b2ea74,e5a89d72-ecd6-4cec-b55e-ceb2f1e81ef3,2026-03-16T16:20:46.406+00:00,triage,feedback_shown,"{'turn': 2, 'outcome': 'win', 'score_delta': 1}"
3001,2c327abe-f101-4fa8-aa66-c19509b2ea74,e5a89d72-ecd6-4cec-b55e-ceb2f1e81ef3,2026-03-16T16:21:30.499+00:00,triage,stimulus_shown,"{'turn': 6, 'item_id': 'r7', 'is_critical': True}"
3005,2c327abe-f101-4fa8-aa66-c19509b2ea74,e5a89d72-ecd6-4cec-b55e-ceb2f1e81ef3,2026-03-16T16:21:45.6+00:00,triage,user_action,"{'turn': 7, 'rt_ms': 5360, 'correct': True, 'item_id': 'r3', 'option_id': 'week'}"
3008,2c327abe-f101-4fa8-aa66-c19509b2ea74,e5a89d72-ecd6-4cec-b55e-ceb2f1e81ef3,2026-03-16T16:21:54.828+00:00,triage,user_action,"{'turn': 8, 'rt_ms': 9049, 'correct': False, 'item_id': 'r5', 'option_id': 'week'}"
3013,ea99d7ab-a355-4952-8a53-e68dae5a88b2,e5a89d72-ecd6-4cec-b55e-ceb2f1e81ef3,2026-03-16T16:22:12.136+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 2, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
7396,2e31a368-5361-49db-9eab-a77818297cb1,8c35a76c-2545-4794-82e1-958d44734e08,2026-03-19T15:44:52.036+00:00,gonogo,run_start,{'n_trials': 60}
425,203eb2cf-18f4-4e99-b21d-94c5f93395df,3ac6508f-b936-44ad-8f8d-eeaf0e6848ee,2026-03-12T13:00:11.411+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 7, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
432,203eb2cf-18f4-4e99-b21d-94c5f93395df,3ac6508f-b936-44ad-8f8d-eeaf0e6848ee,2026-03-12T13:00:18.534+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 12, 'correct': True, 'responded': False, 'stimulus_type': 'nogo'}"
439,203eb2cf-18f4-4e99-b21d-94c5f93395df,3ac6508f-b936-44ad-8f8d-eeaf0e6848ee,2026-03-12T13:00:27.949+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 19, 'correct': True, 'responded': False, 'stimulus_type': 'nogo'}"
446,203eb2cf-18f4-4e99-b21d-94c5f93395df,3ac6508f-b936-44ad-8f8d-eeaf0e6848ee,2026-03-12T13:00:38.653+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 26, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
453,203eb2cf-18f4-4e99-b21d-94c5f93395df,3ac6508f-b936-44ad-8f8d-eeaf0e6848ee,2026-03-12T13:00:45.78+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 31, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
460,203eb2cf-18f4-4e99-b21d-94c5f93395df,3ac6508f-b936-44ad-8f8d-eeaf0e6848ee,2026-03-12T13:00:53.385+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 36, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
1695,2d601f0f-51d8-455d-a094-c45d5c3b3e23,09612f6d-c842-45f6-bac5-f6f5c117131c,2026-03-13T14:59:25.68+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 45, 'correct': True, 'responded': False, 'stimulus_type': 'nogo'}"
1700,2d601f0f-51d8-455d-a094-c45d5c3b3e23,09612f6d-c842-45f6-bac5-f6f5c117131c,2026-03-13T14:59:32.405+00:00,gonogo,user_action,"{'rt_ms': 275, 'trial': 50, 'correct': True, 'responded': True, 'stimulus_type': 'go'}"
1705,2d601f0f-51d8-455d-a094-c45d5c3b3e23,09612f6d-c842-45f6-bac5-f6f5c117131c,2026-03-13T14:59:39.014+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 55, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
1710,2d601f0f-51d8-455d-a094-c45d5c3b3e23,09612f6d-c842-45f6-bac5-f6f5c117131c,2026-03-13T14:59:45.418+00:00,gonogo,user_action,"{'rt_ms': 288, 'trial': 60, 'correct': True, 'responded': True, 'stimulus_type': 'go'}"
1713,f76ac4ef-b198-4c18-83aa-229c28801d0b,09612f6d-c842-45f6-bac5-f6f5c117131c,2026-03-13T14:59:57.457+00:00,dialogue,stimulus_shown,"{'turn': 1, 'scenario_id': 'S1'}"
2007,7f2db3cc-9624-4c6c-87a8-1363162b30c0,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:37:39.329+00:00,triage,user_action,"{'turn': 2, 'rt_ms': 5757, 'correct': False, 'item_id': 'r5', 'option_id': 'urgent'}"
2012,7f2db3cc-9624-4c6c-87a8-1363162b30c0,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:37:45.694+00:00,triage,stimulus_shown,"{'turn': 4, 'item_id': 'r7', 'is_critical': True}"
2016,7f2db3cc-9624-4c6c-87a8-1363162b30c0,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:38:00.145+00:00,triage,user_action,"{'turn': 5, 'rt_ms': 7634, 'correct': True, 'item_id': 'r2', 'option_id': 'today'}"
2021,7f2db3cc-9624-4c6c-87a8-1363162b30c0,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:38:07.042+00:00,triage,stimulus_shown,"{'turn': 7, 'item_id': 'r1', 'is_critical': True}"
2026,7f2db3cc-9624-4c6c-87a8-1363162b30c0,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:38:30.307+00:00,triage,feedback_shown,"{'turn': 8, 'outcome': 'win', 'score_delta': 1}"
2030,dc61f9db-ce0a-45b6-ba05-24ec6bcca77b,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:39:00.402+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 2, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
2035,dc61f9db-ce0a-45b6-ba05-24ec6bcca77b,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:39:07.257+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 7, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
2040,dc61f9db-ce0a-45b6-ba05-24ec6bcca77b,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:39:13.648+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 12, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
2045,dc61f9db-ce0a-45b6-ba05-24ec6bcca77b,b581cb58-728d-4c35-ab17-24e896fc6c5d,2026-03-13T18:39:20.247+00:00,gonogo,user_action,"{'rt_ms': None, 'trial': 17, 'correct': False, 'responded': False, 'stimulus_type': 'go'}"
