id,profile_id,step,responses,created_at,updated_at,instrument_version,completion_seconds
500e3ff1-7f09-4780-a7d2-285ce87a8ad7,edc2c1be-eae8-4a69-819f-5e900a04d41b,preferenze,"{'work_mode': 'presenza', 'target_role': 'receptionist', 'company_size': 'grande_impresa', 'main_motivation': 'impatto', 'job_satisfaction': '3', 'desired_seniority': 'mid'}",2026-03-18T16:58:29.240515+00:00,2026-03-18T16:58:29.036+00:00,v1,
f623381c-4ad7-45bb-b27f-1d265a363f86,0fe75d11-0622-4dd6-9c48-37b80f4d874d,profilo,"{'gender': 'donna', 'age_group': '45+', 'field_of_study': 'Oss', 'education_level': 'diploma'}",2026-03-18T17:19:08.378955+00:00,2026-03-18T17:19:08.04+00:00,v1,
37e92038-66f5-42a4-9d50-fea2b24dc8e2,0fe75d11-0622-4dd6-9c48-37b80f4d874d,competenze,"{'sector': 'Vendita ', 'role_type': 'commerciale', 'years_experience': '10+'}",2026-03-18T17:19:45.665601+00:00,2026-03-18T17:19:45.556+00:00,v1,
448d6bc7-3472-41cb-9275-f8c984381251,0fe75d11-0622-4dd6-9c48-37b80f4d874d,preferenze,"{'work_mode': 'presenza', 'target_role': 'receptionist', 'company_size': 'grande_impresa', 'main_motivation': 'crescita', 'job_satisfaction': '5', 'desired_seniority': 'mid'}",2026-03-18T17:20:48.616178+00:00,2026-03-18T17:20:48.508+00:00,v1,
3ec90394-6dc2-4032-87e3-d3a4f451f60e,81ec818a-d583-42b1-a276-525cf80342fa,profilo,"{'gender': 'uomo', 'age_group': '25-34', 'field_of_study': 'Artistico ', 'education_level': 'diploma'}",2026-03-18T18:22:57.406306+00:00,2026-03-18T18:22:57.251+00:00,v1,
c2f13955-55a7-4493-9972-3220ccdf134c,81ec818a-d583-42b1-a276-525cf80342fa,competenze,"{'sector': 'Animali', 'role_type': 'organizzativo', 'years_experience': '10+'}",2026-03-18T18:23:19.196753+00:00,2026-03-18T18:23:18.91+00:00,v1,
3204ce26-42d9-4f07-86a6-14aa7e0e2717,81ec818a-d583-42b1-a276-525cf80342fa,preferenze,"{'work_mode': 'presenza', 'target_role': 'sales_ops', 'company_size': 'grande_impresa', 'main_motivation': 'crescita', 'job_satisfaction': '4', 'desired_seniority': 'mid'}",2026-03-18T18:24:11.288467+00:00,2026-03-18T18:24:10.864+00:00,v1,
ad1d1958-50d1-47b7-a4c0-399faded2d43,e8414017-3c9f-4564-823c-78810999fed8,profilo,"{'gender': 'uomo', 'age_group': '45+', 'field_of_study': 'Linguistico ', 'education_level': 'diploma'}",2026-03-18T18:37:10.242669+00:00,2026-03-18T18:37:09.975+00:00,v1,
ea7f7dbe-cd29-43ee-a38c-1ab0098b5157,e8414017-3c9f-4564-823c-78810999fed8,competenze,"{'sector': 'Sportivo ', 'role_type': 'organizzativo', 'years_experience': '10+'}",2026-03-18T18:37:55.552532+00:00,2026-03-18T18:37:55.272+00:00,v1,
829f2bde-7286-48d6-8375-d199261bce85,e8414017-3c9f-4564-823c-78810999fed8,preferenze,"{'work_mode': 'presenza', 'target_role': 'receptionist', 'company_size': 'pmI', 'main_motivation': 'crescita', 'job_satisfaction': '4', 'desired_seniority': 'senior'}",2026-03-18T18:39:37.094538+00:00,2026-03-18T18:39:36.72+00:00,v1,
e22b6fec-61e8-47eb-a929-6f8cb54b729f,7627ff2a-6316-4a3c-9cfe-df70ff5abb64,profilo,"{'gender': 'uomo', 'age_group': '25-34', 'field_of_study': 'Informatica', 'education_level': 'diploma'}",2026-03-18T18:57:54.336726+00:00,2026-03-18T18:57:54.252+00:00,v1,
dd2fa8e7-37ba-4b04-9d6b-c8ed0737cd32,7627ff2a-6316-4a3c-9cfe-df70ff5abb64,competenze,"{'sector': 'Software development ', 'role_type': 'tecnico', 'years_experience': '3-5'}",2026-03-18T18:58:13.764377+00:00,2026-03-18T18:58:13.593+00:00,v1,
93c29e01-7d59-4223-8c4f-09afc165398d,7627ff2a-6316-4a3c-9cfe-df70ff5abb64,preferenze,"{'work_mode': 'ibrido', 'target_role': 'developer', 'company_size': 'grande_impresa', 'main_motivation': 'guadagno', 'job_satisfaction': '4', 'desired_seniority': 'mid'}",2026-03-18T18:58:35.752782+00:00,2026-03-18T18:58:35.6+00:00,v1,
c80c4a26-8030-4829-9c79-af710bc6a249,6a791992-591c-48c4-9a19-afb064635e66,profilo,"{'gender': 'uomo', 'age_group': '25-34', 'field_of_study': 'Economia', 'education_level': 'laurea_triennale'}",2026-03-18T19:00:14.193386+00:00,2026-03-18T19:00:13.764+00:00,v1,
3d597796-51d4-4b3f-9640-f3e7f5c5eb62,6a791992-591c-48c4-9a19-afb064635e66,competenze,"{'sector': 'Amministrazione', 'role_type': 'organizzativo', 'years_experience': '1-2'}",2026-03-18T19:00:36.862571+00:00,2026-03-18T19:00:36.734+00:00,v1,
72871af0-b062-4797-bc51-3d7f3357acbd,6a791992-591c-48c4-9a19-afb064635e66,preferenze,"{'work_mode': 'ibrido', 'target_role': 'developer', 'company_size': 'grande_impresa', 'main_motivation': 'crescita', 'job_satisfaction': '4', 'desired_seniority': 'mid'}",2026-03-18T19:01:53.520353+00:00,2026-03-18T19:01:53.204+00:00,v1,
d9ed40ff-55da-451d-9d2d-d331e11a3465,9b25c176-c0cd-4438-891a-7a1c34e5e907,profilo,"{'gender': 'donna', 'age_group': '18-24', 'field_of_study': 'Chimica ', 'education_level': 'diploma'}",2026-03-18T19:22:06.515317+00:00,2026-03-18T19:22:06.233+00:00,v1,
006c0a8b-2f54-48f2-bd7e-8566a9b8d362,9b25c176-c0cd-4438-891a-7a1c34e5e907,competenze,"{'sector': 'Addetta alla segreteria ', 'role_type': 'organizzativo', 'years_experience': '3-5'}",2026-03-18T19:22:34.299008+00:00,2026-03-18T19:22:34.197+00:00,v1,
5e9b5095-075d-4123-ba86-ef4e37717aff,9b25c176-c0cd-4438-891a-7a1c34e5e907,preferenze,"{'work_mode': 'presenza', 'target_role': 'receptionist', 'company_size': 'grande_impresa', 'main_motivation': 'crescita', 'job_satisfaction': '4', 'desired_seniority': 'junior'}",2026-03-18T19:23:15.545046+00:00,2026-03-18T19:23:15.257+00:00,v1,
d3d059c0-7130-4574-9ac2-42f817e8d22a,2a3ba54c-4ce3-436d-a1da-b7037a388de3,profilo,"{'gender': 'donna', 'age_group': '18-24', 'field_of_study': 'Psicologia ', 'education_level': 'laurea_triennale'}",2026-03-18T20:33:59.272905+00:00,2026-03-18T20:33:58.96+00:00,v1,
2db32ccb-d9c8-4f69-8ca8-75e6efde088b,2a3ba54c-4ce3-436d-a1da-b7037a388de3,competenze,"{'sector': 'Amministrativo', 'role_type': 'altro', 'years_experience': '3-5'}",2026-03-18T20:34:35.09303+00:00,2026-03-18T20:34:34.803+00:00,v1,
f9849541-9ee4-4763-91f9-d807086ba0fe,2a3ba54c-4ce3-436d-a1da-b7037a388de3,preferenze,"{'work_mode': 'presenza', 'target_role': 'developer', 'company_size': 'startup', 'main_motivation': 'crescita', 'job_satisfaction': '3', 'desired_seniority': 'junior'}",2026-03-18T20:35:04.038522+00:00,2026-03-18T20:35:03.676+00:00,v1,
c7cc1407-93f8-4b34-a186-e7e7e6a1daee,abeada9f-8162-4ad7-9d00-a0f472306cf1,profilo,"{'gender': 'uomo', 'age_group': '45+', 'field_of_study': 'Ingegneria elettronica', 'education_level': 'laurea_magistrale'}",2026-03-18T21:04:04.108385+00:00,2026-03-18T21:04:04.014+00:00,v1,
34c08a22-72aa-4be0-8312-44c98aa9948f,abeada9f-8162-4ad7-9d00-a0f472306cf1,competenze,"{'sector': 'Bancario', 'role_type': 'tecnico', 'years_experience': '10+'}",2026-03-18T21:04:24.674023+00:00,2026-03-18T21:04:24.377+00:00,v1,
3dee89f2-c60c-45ad-88b7-bc948cf8bf3c,abeada9f-8162-4ad7-9d00-a0f472306cf1,preferenze,"{'work_mode': 'ibrido', 'target_role': 'developer', 'company_size': 'grande_impresa', 'main_motivation': 'relazioni', 'job_satisfaction': '5', 'desired_seniority': 'senior'}",2026-03-18T21:04:53.432494+00:00,2026-03-18T21:04:53.149+00:00,v1,
a877e809-e20d-4c85-a328-c6d729a60805,44c0253d-d855-41b3-85a8-bc48fa506c2c,profilo,"{'gender': 'donna', 'age_group': '25-34', 'field_of_study': 'Economia ', 'education_level': 'diploma'}",2026-03-18T22:52:55.135814+00:00,2026-03-18T22:52:55.044+00:00,v1,
9756805d-cdcf-496c-a646-8191209f3227,44c0253d-d855-41b3-85a8-bc48fa506c2c,competenze,"{'sector': 'Receptionist/ufficio acquisti ', 'role_type': 'servizio_clienti', 'years_experience': '6-10'}",2026-03-18T22:53:35.772994+00:00,2026-03-18T22:53:35.396+00:00,v1,
033b0608-b80e-4797-a3df-699458d86fc6,44c0253d-d855-41b3-85a8-bc48fa506c2c,preferenze,"{'work_mode': 'remoto', 'target_role': 'receptionist', 'company_size': 'pmI', 'main_motivation': 'guadagno', 'job_satisfaction': '3', 'desired_seniority': 'mid'}",2026-03-18T22:54:59.523486+00:00,2026-03-18T22:54:59.155+00:00,v1,
4f5f2764-380d-48c7-9bff-627ecc3396a8,e04d7ca6-0f1f-4536-b43c-2ede46228c1b,profilo,"{'gender': 'uomo', 'age_group': '25-34', 'field_of_study': 'Ingegneria', 'education_level': 'laurea_triennale'}",2026-03-19T11:35:06.426731+00:00,2026-03-19T11:35:06.354+00:00,v1,
f7d532ff-2f70-42d7-afff-5b9c0828cd72,e04d7ca6-0f1f-4536-b43c-2ede46228c1b,competenze,"{'sector': 'Consulenza', 'role_type': 'tecnico', 'years_experience': '3-5'}",2026-03-19T11:35:24.860366+00:00,2026-03-19T11:35:24.771+00:00,v1,
9fc0d6d6-89e8-4b20-a4cc-8034616de76c,e04d7ca6-0f1f-4536-b43c-2ede46228c1b,preferenze,"{'work_mode': 'remoto', 'target_role': 'developer', 'company_size': 'pmI', 'main_motivation': 'impatto', 'job_satisfaction': '3', 'desired_seniority': 'senior'}",2026-03-19T11:35:50.664563+00:00,2026-03-19T11:35:50.419+00:00,v1,
ffe3ec5e-750d-4c28-a4df-cacd9c6da73f,b3ef7b61-cfbd-4896-a2da-6a1bb9f69042,profilo,"{'gender': 'donna', 'age_group': '18-24', 'field_of_study': 'Agrario', 'education_level': 'diploma'}",2026-03-19T12:17:50.684753+00:00,2026-03-19T12:17:50.479+00:00,v1,
5ed4127d-73cf-4868-9a7d-5d6b6fd83797,b3ef7b61-cfbd-4896-a2da-6a1bb9f69042,competenze,"{'sector': 'Vendita', 'role_type': 'commerciale', 'years_experience': '3-5'}",2026-03-19T12:18:11.394804+00:00,2026-03-19T12:18:11.143+00:00,v1,
7ccfb102-6494-4b12-a112-75c6fc41834f,b3ef7b61-cfbd-4896-a2da-6a1bb9f69042,preferenze,"{'work_mode': 'presenza', 'target_role': 'sales_ops', 'company_size': 'grande_impresa', 'main_motivation': 'stabilita', 'job_satisfaction': '3', 'desired_seniority': 'junior'}",2026-03-19T12:18:48.701167+00:00,2026-03-19T12:18:48.418+00:00,v1,
520f6254-5d67-4707-93b0-045db0bae009,ac4823d4-88e3-4edf-b3b3-41052ce3da5f,profilo,"{'gender': 'donna', 'age_group': '18-24', 'field_of_study': 'Psicologia', 'education_level': 'laurea_triennale'}",2026-03-19T12:47:55.130137+00:00,2026-03-19T12:47:54.854+00:00,v1,
8f1fc291-a8d7-4f06-9263-72bde8f2d6c7,ac4823d4-88e3-4edf-b3b3-41052ce3da5f,competenze,"{'sector': 'Vendite', 'role_type': 'servizio_clienti', 'years_experience': '1-2'}",2026-03-19T12:48:19.767298+00:00,2026-03-19T12:48:19.498+00:00,v1,
be1a1c1b-64ca-4fbb-b325-7edadf603ec4,ac4823d4-88e3-4edf-b3b3-41052ce3da5f,preferenze,"{'work_mode': 'presenza', 'target_role': 'receptionist', 'company_size': 'grande_impresa', 'main_motivation': 'guadagno', 'job_satisfaction': '3', 'desired_seniority': 'junior'}",2026-03-19T12:48:48.6978+00:00,2026-03-19T12:48:48.621+00:00,v1,
853e5902-12c9-4863-bfd0-9638b408999f,8c35a76c-2545-4794-82e1-958d44734e08,competenze,"{'sector': 'Accoglienza', 'role_type': 'servizio_clienti', 'years_experience': '0'}",2026-03-19T15:39:14.398357+00:00,2026-03-19T15:39:14.134+00:00,v1,
522e4bf8-56ac-42be-b5d8-33ef0c5e0910,8c35a76c-2545-4794-82e1-958d44734e08,preferenze,"{'work_mode': 'ibrido', 'target_role': 'receptionist', 'company_size': 'pmI', 'main_motivation': 'guadagno', 'job_satisfaction': '5', 'desired_seniority': 'mid'}",2026-03-19T15:39:38.565228+00:00,2026-03-19T15:39:38.321+00:00,v1,
6746ff66-946c-4b15-89a2-67b73b02f186,9af6710d-b654-4e51-9452-9a38aa50521a,profilo,"{'gender': 'donna', 'age_group': '35-44', 'field_of_study': 'Professionale per i servizi sociali', 'education_level': 'diploma'}",2026-03-19T19:03:14.35933+00:00,2026-03-19T19:03:14.06+00:00,v1,
47d7f8be-6b09-4eb4-8a97-a1544c75fa1f,9af6710d-b654-4e51-9452-9a38aa50521a,competenze,"{'sector': 'Addetto alle pulizie', 'role_type': 'organizzativo', 'years_experience': '10+'}",2026-03-19T19:03:57.84457+00:00,2026-03-19T19:03:57.569+00:00,v1,
1a42e34c-2167-411a-81ed-35a044ffa063,9af6710d-b654-4e51-9452-9a38aa50521a,preferenze,"{'work_mode': 'presenza', 'target_role': 'developer', 'company_size': 'grande_impresa', 'main_motivation': 'impatto', 'job_satisfaction': '4', 'desired_seniority': 'mid'}",2026-03-19T19:04:38.735247+00:00,2026-03-19T19:04:38.479+00:00,v1,
9434af7d-d744-44e8-9a34-b34e54e39b05,e49113fa-06f0-4262-9249-d6da2dc5a5c8,profilo,"{'gender': 'uomo', 'age_group': '35-44', 'field_of_study': 'Liceo scientifico ', 'education_level': 'diploma'}",2026-03-19T20:49:54.099822+00:00,2026-03-19T20:49:53.83+00:00,v1,
802d4e48-04c5-4b2a-bacb-9716245f565c,e49113fa-06f0-4262-9249-d6da2dc5a5c8,competenze,"{'sector': 'commercio ', 'role_type': 'commerciale', 'years_experience': '10+'}",2026-03-19T20:50:16.81789+00:00,2026-03-19T20:50:16.561+00:00,v1,
31f2490b-3341-4d18-b9b2-e26583390eb8,e49113fa-06f0-4262-9249-d6da2dc5a5c8,preferenze,"{'work_mode': 'presenza', 'target_role': 'sales_ops', 'company_size': 'pmI', 'main_motivation': 'guadagno', 'job_satisfaction': '3', 'desired_seniority': 'senior'}",2026-03-19T20:50:53.996739+00:00,2026-03-19T20:50:53.552+00:00,v1,
709ec5a7-8227-47ba-b9c4-a4608c579f73,6a87712e-0cdb-4d4f-a686-fb5f5e347f03,profilo,"{'gender': 'uomo', 'age_group': '18-24', 'field_of_study': 'Informatica', 'education_level': 'diploma'}",2026-03-20T10:06:02.070593+00:00,2026-03-20T10:06:01.979+00:00,v1,
6c31471e-dca1-4d6a-888c-5d7631e49321,6a87712e-0cdb-4d4f-a686-fb5f5e347f03,competenze,"{'sector': 'Tecnologia ', 'role_type': 'tecnico', 'years_experience': '3-5'}",2026-03-20T10:06:25.077157+00:00,2026-03-20T10:06:24.835+00:00,v1,
2bddf0ec-eec4-4267-9665-b7b082f8b1cf,6a87712e-0cdb-4d4f-a686-fb5f5e347f03,preferenze,"{'work_mode': 'ibrido', 'target_role': 'developer', 'company_size': 'pmI', 'main_motivation': 'relazioni', 'job_satisfaction': '4', 'desired_seniority': 'mid'}",2026-03-20T10:07:05.276103+00:00,2026-03-20T10:07:05.018+00:00,v1,
87151bc3-7e44-479b-a0f2-9c61879cbae3,87dacf52-8849-4a79-92c9-6e0812e935cb,profilo,"{'gender': 'uomo', 'age_group': '25-34', 'field_of_study': 'Elettrotecnica ', 'education_level': 'diploma'}",2026-03-20T12:08:21.269103+00:00,2026-03-20T12:08:21.027+00:00,v1,
5e207906-ff78-46af-b45a-7fbbe91b1e2d,87dacf52-8849-4a79-92c9-6e0812e935cb,competenze,"{'sector': 'Telecomunicazioni ', 'role_type': 'tecnico', 'years_experience': '6-10'}",2026-03-20T12:09:02.037219+00:00,2026-03-20T12:09:01.774+00:00,v1,
bfc96bd2-3938-48f6-9238-168f32f8dc00,87dacf52-8849-4a79-92c9-6e0812e935cb,preferenze,"{'work_mode': 'presenza', 'target_role': 'developer', 'company_size': 'grande_impresa', 'main_motivation': 'guadagno', 'job_satisfaction': '4', 'desired_seniority': 'mid'}",2026-03-20T12:09:55.104117+00:00,2026-03-20T12:09:54.829+00:00,v1,
c08fed47-76c1-44ad-ac69-2228e0f2476d,26a5f927-88d3-4be4-a444-4b6eacb26e73,profilo,"{'gender': 'donna', 'age_group': '35-44', 'field_of_study': 'scientifico', 'education_level': 'laurea_magistrale'}",2026-03-20T19:51:04.865246+00:00,2026-03-20T19:51:04.604+00:00,v1,
f10ec410-2e50-40e2-8261-32d6d9443e81,26a5f927-88d3-4be4-a444-4b6eacb26e73,competenze,"{'sector': 'amministrazione', 'role_type': 'organizzativo', 'years_experience': '1-2'}",2026-03-20T19:51:29.651797+00:00,2026-03-20T19:51:29.408+00:00,v1,
758fc1dc-29e6-4958-b82f-ec166bfd1243,26a5f927-88d3-4be4-a444-4b6eacb26e73,preferenze,"{'work_mode': 'presenza', 'target_role': 'receptionist', 'company_size': 'pmI', 'main_motivation': 'relazioni', 'job_satisfaction': '4', 'desired_seniority': 'senior'}",2026-03-20T19:52:04.977084+00:00,2026-03-20T19:52:04.691+00:00,v1,
5067412c-5c16-4fae-91bc-c78377dffbe1,3724106d-c278-445d-a552-85b801043977,competenze,"{'sector': 'Vendite', 'role_type': 'commerciale', 'years_experience': '10+'}",2026-03-22T13:08:49.561709+00:00,2026-03-22T13:08:49.479+00:00,v1,
1e3cc343-0e40-47d3-93e0-69481ec975a7,e65cb490-820e-4949-99df-03100b2ab9c4,profilo,"{'gender': 'uomo', 'age_group': '45+', 'field_of_study': 'Informatica', 'education_level': 'laurea_triennale'}",2026-03-21T17:10:45.09052+00:00,2026-03-21T17:11:59.166181+00:00,v1,
484d8e03-407a-4829-abf3-f8c8cd542a3e,e65cb490-820e-4949-99df-03100b2ab9c4,competenze,"{'sector': 'Reception ', 'role_type': 'tecnico', 'years_experience': '10+'}",2026-03-21T17:12:21.900167+00:00,2026-03-21T17:16:49.480548+00:00,v1,
44325c42-946e-459e-afa4-76788966aca2,e65cb490-820e-4949-99df-03100b2ab9c4,preferenze,"{'work_mode': 'presenza', 'target_role': 'receptionist', 'company_size': 'grande_impresa', 'main_motivation': 'guadagno', 'job_satisfaction': '4', 'desired_seniority': 'senior'}",2026-03-21T17:17:34.242314+00:00,2026-03-21T17:17:33.966+00:00,v1,
4d6a038b-b85f-48e0-931d-0ae6048bba09,595c6330-7545-4bde-ba3b-9a258c98771a,profilo,"{'gender': 'uomo', 'age_group': '25-34', 'field_of_study': 'Lingue e letterature', 'education_level': 'laurea_magistrale'}",2026-03-22T10:56:13.79825+00:00,2026-03-22T10:56:13.563+00:00,v1,
382d60b7-2254-4a4e-946f-e1da0d7c2b75,595c6330-7545-4bde-ba3b-9a258c98771a,competenze,"{'sector': 'Turismo/reception', 'role_type': 'servizio_clienti', 'years_experience': '6-10'}",2026-03-22T10:56:40.576478+00:00,2026-03-22T10:56:40.502+00:00,v1,
28a0951d-bcce-4335-8ab0-08523a7ecb57,595c6330-7545-4bde-ba3b-9a258c98771a,preferenze,"{'work_mode': 'remoto', 'target_role': 'receptionist', 'company_size': 'startup', 'main_motivation': 'stabilita', 'job_satisfaction': '5', 'desired_seniority': 'senior'}",2026-03-22T10:57:09.810209+00:00,2026-03-22T10:57:09.737+00:00,v1,
f0753280-bafa-44e0-9ab5-124834393668,3dc5e1ad-417f-4959-b6d4-b8310ccfe7e8,profilo,"{'gender': 'uomo', 'age_group': '18-24', 'field_of_study': 'Informatica', 'education_level': 'laurea_triennale'}",2026-03-22T12:53:30.150794+00:00,2026-03-22T12:53:29.907+00:00,v1,
20650e62-a1aa-4b47-8b80-38558aeaa949,3dc5e1ad-417f-4959-b6d4-b8310ccfe7e8,competenze,"{'sector': 'Informatica', 'role_type': 'tecnico', 'years_experience': '1-2'}",2026-03-22T12:54:07.11382+00:00,2026-03-22T12:54:07.014+00:00,v1,
99abaf9a-958c-487a-b7ee-bcc7a6128078,3dc5e1ad-417f-4959-b6d4-b8310ccfe7e8,preferenze,"{'work_mode': 'ibrido', 'target_role': 'developer', 'company_size': 'pmI', 'main_motivation': 'guadagno', 'job_satisfaction': '3', 'desired_seniority': 'junior'}",2026-03-22T12:54:45.750026+00:00,2026-03-22T12:54:45.488+00:00,v1,
b09b9f4d-7756-43c4-a947-00f79e78cb01,c7da3d85-733e-494d-a923-883989657a16,profilo,"{'gender': 'uomo', 'age_group': '25-34', 'field_of_study': 'Informatica', 'education_level': 'laurea_magistrale'}",2026-03-22T12:57:09.449054+00:00,2026-03-22T12:57:09.361+00:00,v1,
2ab36341-2642-4622-9b0f-c35eee352019,c7da3d85-733e-494d-a923-883989657a16,competenze,"{'sector': 'Tecnologia', 'role_type': 'tecnico', 'years_experience': '1-2'}",2026-03-22T12:57:22.679346+00:00,2026-03-22T12:57:22.608+00:00,v1,
dda0d430-c6d8-4949-9022-fa22ab1a491a,c7da3d85-733e-494d-a923-883989657a16,preferenze,"{'work_mode': 'remoto', 'target_role': 'developer', 'company_size': 'startup', 'main_motivation': 'crescita', 'job_satisfaction': '4', 'desired_seniority': 'junior'}",2026-03-22T12:57:42.933057+00:00,2026-03-22T12:57:42.84+00:00,v1,
f3b33efd-9bfe-4f3d-a7e6-6b66c342fe6e,3724106d-c278-445d-a552-85b801043977,profilo,"{'gender': 'uomo', 'age_group': '35-44', 'field_of_study': 'Alberghiero ', 'education_level': 'diploma'}",2026-03-22T13:08:24.244582+00:00,2026-03-22T13:08:24.149+00:00,v1,
f33e4ebb-23a2-47ea-82b5-1fbd756a5e23,3724106d-c278-445d-a552-85b801043977,preferenze,"{'work_mode': 'presenza', 'target_role': 'sales_ops', 'company_size': 'grande_impresa', 'main_motivation': 'stabilita', 'job_satisfaction': '3', 'desired_seniority': 'senior'}",2026-03-22T13:09:22.117699+00:00,2026-03-22T13:09:22.046+00:00,v1,
539a8390-00c1-47ae-be05-931c4eccb423,c12fc0b8-9ef2-4fb5-ab9f-b87bacc66536,profilo,"{'gender': 'uomo', 'age_group': '35-44', 'field_of_study': 'Hotel', 'education_level': 'laurea_triennale'}",2026-03-22T13:09:30.623317+00:00,2026-03-22T13:09:30.546+00:00,v1,
a9da3f80-5d84-49c8-b3dd-d8a073f4826d,c12fc0b8-9ef2-4fb5-ab9f-b87bacc66536,competenze,"{'sector': 'Accoglienza', 'role_type': 'servizio_clienti', 'years_experience': '3-5'}",2026-03-22T13:09:44.471762+00:00,2026-03-22T13:09:44.399+00:00,v1,
f84e4b67-df0e-4453-b764-359007fb0800,c12fc0b8-9ef2-4fb5-ab9f-b87bacc66536,preferenze,"{'work_mode': 'presenza', 'target_role': 'receptionist', 'company_size': 'pmI', 'main_motivation': 'stabilita', 'job_satisfaction': '5', 'desired_seniority': 'mid'}",2026-03-22T13:10:08.344133+00:00,2026-03-22T13:10:08.26+00:00,v1,
84babbd8-250f-4e5c-937a-f1f464e40143,ea64ca73-3be8-44d5-b6a4-f3e64aca8dc1,profilo,"{'gender': 'donna', 'age_group': '45+', 'field_of_study': 'Economia', 'education_level': 'diploma'}",2026-03-22T13:19:06.56143+00:00,2026-03-22T13:19:06.374+00:00,v1,
5b661492-7d47-407d-bd87-0959aff6db94,ea64ca73-3be8-44d5-b6a4-f3e64aca8dc1,preferenze,"{'work_mode': 'presenza', 'target_role': 'sales_ops', 'company_size': 'pmI', 'main_motivation': 'stabilita', 'job_satisfaction': '3', 'desired_seniority': 'senior'}",2026-03-22T13:22:14.151339+00:00,2026-03-22T13:22:14.073+00:00,v1,
de9f59e7-a80e-438d-be0f-7a38c6595d14,42186cab-d03f-45fa-a253-d3f21dac0d28,profilo,"{'gender': 'donna', 'age_group': '25-34', 'field_of_study': 'Filosofia', 'education_level': 'laurea_triennale'}",2026-03-22T13:22:19.599554+00:00,2026-03-22T13:22:19.522+00:00,v1,
9ea7fa06-2770-4004-b6ea-3ff29d8c2b16,42186cab-d03f-45fa-a253-d3f21dac0d28,competenze,"{'sector': 'Accoglienza', 'role_type': 'servizio_clienti', 'years_experience': '6-10'}",2026-03-22T13:22:56.358764+00:00,2026-03-22T13:22:56.264+00:00,v1,
78b7524c-9a4a-415c-abd4-0227cc70bad8,42186cab-d03f-45fa-a253-d3f21dac0d28,preferenze,"{'work_mode': 'ibrido', 'target_role': 'receptionist', 'company_size': 'startup', 'main_motivation': 'relazioni', 'job_satisfaction': '4', 'desired_seniority': 'mid'}",2026-03-22T13:23:34.275936+00:00,2026-03-22T13:23:34.113+00:00,v1,
447465ed-148e-441e-ad8f-030d9c331915,0b05a5f9-6ad0-4b71-abc3-6b268bf8037a,profilo,"{'gender': 'uomo', 'age_group': '25-34', 'field_of_study': 'HR', 'education_level': 'master'}",2026-03-22T13:27:50.81045+00:00,2026-03-22T13:27:50.737+00:00,v1,
1e5b3a31-a49c-4e30-ad49-8db100ee656f,0b05a5f9-6ad0-4b71-abc3-6b268bf8037a,competenze,"{'sector': 'Pa ', 'role_type': 'servizio_clienti', 'years_experience': '1-2'}",2026-03-22T13:28:17.602195+00:00,2026-03-22T13:28:17.369+00:00,v1,
f1a7414a-e99e-4ec5-9bf8-2441376610c1,0b05a5f9-6ad0-4b71-abc3-6b268bf8037a,preferenze,"{'work_mode': 'ibrido', 'target_role': 'receptionist', 'company_size': 'grande_impresa', 'main_motivation': 'relazioni', 'job_satisfaction': '1', 'desired_seniority': 'mid'}",2026-03-22T13:29:27.607993+00:00,2026-03-22T13:29:27.537+00:00,v1,
810566be-134d-4d0c-847f-a47bebfe63f7,1e362444-928b-4794-9721-4d798d8f1393,profilo,"{'gender': 'uomo', 'age_group': '45+', 'field_of_study': 'Giurisprudenza ', 'education_level': 'laurea_magistrale'}",2026-03-22T13:37:57.065071+00:00,2026-03-22T13:37:56.832+00:00,v1,
c03e53bf-db1f-4ecf-ad3f-17ce55742015,1e362444-928b-4794-9721-4d798d8f1393,competenze,"{'sector': 'Amministrazione', 'role_type': 'organizzativo', 'years_experience': '1-2'}",2026-03-22T13:38:27.844814+00:00,2026-03-22T13:38:27.762+00:00,v1,
608a7ff5-8832-4170-ac97-a4c9888ba1af,1e362444-928b-4794-9721-4d798d8f1393,preferenze,"{'work_mode': 'presenza', 'target_role': 'developer', 'company_size': 'grande_impresa', 'main_motivation': 'relazioni', 'job_satisfaction': '5', 'desired_seniority': 'mid'}",2026-03-22T13:39:34.981649+00:00,2026-03-22T13:39:34.893+00:00,v1,
a817bd07-625d-407d-998f-454403792307,aa7b23d9-1d37-49e2-b27e-9d77d062963c,profilo,"{'gender': 'uomo', 'age_group': '35-44', 'field_of_study': 'Geometra', 'education_level': 'diploma'}",2026-03-22T14:51:09.561199+00:00,2026-03-22T14:51:09.155+00:00,v1,
f1ef0759-1be6-4105-ba2a-e8159cb365c4,aa7b23d9-1d37-49e2-b27e-9d77d062963c,competenze,"{'sector': 'Logistica', 'role_type': 'commerciale', 'years_experience': '10+'}",2026-03-22T14:51:34.067285+00:00,2026-03-22T14:51:33.816+00:00,v1,
1886483b-96c1-4807-a2b5-cbb377a34455,aa7b23d9-1d37-49e2-b27e-9d77d062963c,preferenze,"{'work_mode': 'presenza', 'target_role': 'developer', 'company_size': 'grande_impresa', 'main_motivation': 'stabilita', 'job_satisfaction': '3', 'desired_seniority': 'senior'}",2026-03-22T14:52:07.330997+00:00,2026-03-22T14:52:07.011+00:00,v1,
